"","x"
"5161","YOR217W"
"5162","YOR219C"
"5163","YOR220W"
"5164","YOR221C"
"5165","YOR222W"
"5166","YOR223W"
"5167","YOR224C"
"5168","YOR226C"
"5169","YOR227W"
"5170","YOR228C"
"5171","YOR229W"
"5172","YOR230W"
"5173","YOR231W"
"5174","YOR232W"
"5175","YOR233W"
"5176","YOR234C"
"5177","YOR236W"
"5178","YOR238W"
"5179","YOR239W"
"5180","YOR241W"
"5181","YOR242C"
"5182","YOR243C"
"5183","YOR244W"
"5184","YOR245C"
"5185","YOR246C"
"5186","YOR247W"
"5187","YOR247W"
"5188","YOR249C"
"5189","YOR250C"
"5190","YOR251C"
"5191","YOR252W"
"5192","YOR253W"
"5193","YOR254C"
"5194","YOR256C"
"5195","YOR257W"
"5196","YOR258W"
"5197","YOR259C"
"5198","YOR260W"
"5199","YOR261C"
"5200","YOR262W"
"5201","YOR264W"
"5202","YOR265W"
"5203","YOR266W"
"5204","YOR267C"
"5205","YOR269W"
"5206","YOR270C"
"5207","YOR271C"
"5208","YOR272W"
"5209","YOR273C"
"5210","YOR274W"
"5211","YOR275C"
"5212","YOR276W"
"5213","YOR278W"
"5214","YOR279C"
"5215","YOR280C"
"5216","YOR281C"
"5217","YOR283W"
"5218","YOR284W"
"5219","YOR285W"
"5220","YOR286W"
"5221","YOR287C"
"5222","YOR288C"
"5223","YOR289W"
"5224","YOR290C"
"5225","YOR291W"
"5226","YOR292C"
"5227","YOR293W"
"5228","YOR294W"
"5229","YOR295W"
"5230","YOR296W"
"5231","YOR297C"
"5232","YOR298C-A"
"5233","YOR298W"
"5234","YOR299W"
"5235","YOR299W"
"5236","YOR301W"
"5237","YOR302W"
"5238","YOR303W"
"5239","YOR304C-A"
"5240","YOR304W"
"5241","YOR305W"
"5242","YOR306C"
"5243","YOR307C"
"5244","YOR308C"
"5245","YOR310C"
"5246","YOR310C"
"5247","YOR311C"
"5248","YOR312C"
"5249","YOR313C"
"5250","YOR314W"
"5251","YOR315W"
"5252","YOR316C"
"5253","YOR317W"
"5254","YOR318C"
"5255","YOR319W"
"5256","YOR320C"
"5257","YOR321W"
"5258","YOR322C"
"5259","YOR323C"
"5260","YOR324C"
"5261","YOR326W"
"5262","YOR327C"
"5263","YOR328W"
"5264","YOR329C"
"5265","YOR330C"
"5266","YOR332W"
"5267","YOR334W"
"5268","YOR335C"
"5269","YOR336W"
"5270","YOR337W"
"5271","YOR338W"
"5272","YOR339C"
"5273","YOR340C"
"5274","YOR341W"
"5275","YOR342C"
"5276","YOR343C"
"5277","YOR343W-B"
"5278","YOR343W-B"
"5279","YOR344C"
"5280","YOR346W"
"5281","YOR347C"
"5282","YOR348C"
"5283","YOR349W"
"5284","YOR350C"
"5285","YOR351C"
"5286","YOR352W"
"5287","YOR353C"
"5288","YOR354C"
"5289","YOR355W"
"5290","YOR356W"
"5291","YOR357C"
"5292","YOR358W"
"5293","YOR359W"
"5294","YOR360C"
"5295","YOR361C"
"5296","YOR362C"
"5297","YOR363C"
"5298","YOR365C"
"5299","YOR367W"
"5300","YOR368W"
"5301","YOR369C"
"5302","YOR370C"
"5303","YOR371C"
"5304","YOR372C"
"5305","YOR373W"
"5306","YOR374W"
"5307","YOR375C"
"5308","YOR376W"
"5309","YOR376W-A"
"5310","YOR377W"
"5311","YOR378W"
"5312","YOR380W"
"5313","YOR381W"
"5314","YOR382W"
"5315","YOR383C"
"5316","YOR384W"
"5317","YOR385W"
"5318","YOR386W"
"5319","YOR387C"
"5320","YOR388C"
"5321","YOR389W"
"5322","YOR390W"
"5323","YOR391C"
"5324","YOR392W"
"5325","YPL001W"
"5326","YPL002C"
"5327","YPL003W"
"5328","YPL004C"
"5329","YPL005W"
"5330","YPL006W"
"5331","YPL007C"
"5332","YPL008W"
"5333","YPL009C"
"5334","YPL010W"
"5335","YPL011C"
"5336","YPL012W"
"5337","YPL013C"
"5338","YPL014W"
"5339","YPL015C"
"5340","YPL016W"
"5341","YPL017C"
"5342","YPL018W"
"5343","YPL019C"
"5344","YPL020C"
"5345","YPL022W"
"5346","YPL023C"
"5347","YPL024W"
"5348","YPL025C"
"5349","YPL026C"
"5350","YPL027W"
"5351","YPL028W"
"5352","YPL029W"
"5353","YPL030W"
"5354","YPL031C"
"5355","YPL032C"
"5356","YPL033C"
"5357","YPL034W"
"5358","YPL035C"
"5359","YPL036W"
"5360","YPL037C"
"5361","YPL038W"
"5362","YPL039W"
"5363","YPL040C"
"5364","YPL041C"
"5365","YPL042C"
"5366","YPL043W"
"5367","YPL045W"
"5368","YPL046C"
"5369","YPL047W"
"5370","YPL048W"
"5371","YPL049C"
"5372","YPL050C"
"5373","YPL051W"
"5374","YPL052W"
"5375","YPL053C"
"5376","YPL054W"
"5377","YPL055C"
"5378","YPL056C"
"5379","YPL057C"
"5380","YPL058C"
"5381","YPL059W"
"5382","YPL060W"
"5383","YPL061W"
"5384","YPL063W"
"5385","YPL064C"
"5386","YPL065W"
"5387","YPL066W"
"5388","YPL067C"
"5389","YPL068C"
"5390","YPL069C"
"5391","YPL070W"
"5392","YPL071C"
"5393","YPL072W"
"5394","YPL074W"
"5395","YPL075W"
"5396","YPL076W"
"5397","YPL077C"
"5398","YPL078C"
"5399","YPL079W"
"5400","YPL081W"
"5401","YPL082C"
"5402","YPL083C"
"5403","YPL084W"
"5404","YPL085W"
"5405","YPL086C"
"5406","YPL087W"
"5407","YPL088W"
"5408","YPL089C"
"5409","YPL090C"
"5410","YPL091W"
"5411","YPL092W"
"5412","YPL093W"
"5413","YPL094C"
"5414","YPL095C"
"5415","YPL096C-A"
"5416","YPL096W"
"5417","YPL097W"
"5418","YPL098C"
"5419","YPL099C"
"5420","YPL100W"
"5421","YPL101W"
"5422","YPL103C"
"5423","YPL104W"
"5424","YPL105C"
"5425","YPL106C"
"5426","YPL107W"
"5427","YPL108W"
"5428","YPL109C"
"5429","YPL110C"
"5430","YPL111W"
"5431","YPL112C"
"5432","YPL113C"
"5433","YPL115C"
"5434","YPL116W"
"5435","YPL117C"
"5436","YPL118W"
"5437","YPL119C"
"5438","YPL119C-A"
"5439","YPL120W"
"5440","YPL122C"
"5441","YPL123C"
"5442","YPL124W"
"5443","YPL125W"
"5444","YPL126W"
"5445","YPL127C"
"5446","YPL128C"
"5447","YPL129W"
"5448","YPL130W"
"5449","YPL131W"
"5450","YPL132W"
"5451","YPL133C"
"5452","YPL134C"
"5453","YPL135W"
"5454","YPL137C"
"5455","YPL138C"
"5456","YPL139C"
"5457","YPL140C"
"5458","YPL141C"
"5459","YPL144W"
"5460","YPL145C"
"5461","YPL146C"
"5462","YPL147W"
"5463","YPL148C"
"5464","YPL149W"
"5465","YPL150W"
"5466","YPL151C"
"5467","YPL152W"
"5468","YPL153C"
"5469","YPL154C"
"5470","YPL155C"
"5471","YPL156C"
"5472","YPL157W"
"5473","YPL158C"
"5474","YPL159C"
"5475","YPL160W"
"5476","YPL161C"
"5477","YPL162C"
"5478","YPL163C"
"5479","YPL164C"
"5480","YPL165C"
"5481","YPL166W"
"5482","YPL167C"
"5483","YPL168W"
"5484","YPL169C"
"5485","YPL170W"
"5486","YPL171C"
"5487","YPL172C"
"5488","YPL173W"
"5489","YPL174C"
"5490","YPL175W"
"5491","YPL176C"
"5492","YPL177C"
"5493","YPL178W"
"5494","YPL179W"
"5495","YPL180W"
"5496","YPL181W"
"5497","YPL183C"
"5498","YPL183W-A"
"5499","YPL184C"
"5500","YPL186C"
"5501","YPL188W"
"5502","YPL189C-A"
"5503","YPL189W"
"5504","YPL190C"
"5505","YPL191C"
"5506","YPL192C"
"5507","YPL193W"
"5508","YPL194W"
"5509","YPL195W"
"5510","YPL196W"
"5511","YPL198W"
"5512","YPL199C"
"5513","YPL200W"
"5514","YPL201C"
"5515","YPL202C"
"5516","YPL203W"
"5517","YPL204W"
"5518","YPL205C"
"5519","YPL206C"
"5520","YPL207W"
"5521","YPL208W"
"5522","YPL209C"
"5523","YPL210C"
"5524","YPL211W"
"5525","YPL212C"
"5526","YPL213W"
"5527","YPL214C"
"5528","YPL215W"
"5529","YPL216W"
"5530","YPL217C"
"5531","YPL218W"
"5532","YPL219W"
"5533","YPL220W"
"5534","YPL221W"
"5535","YPL222W"
"5536","YPL223C"
"5537","YPL224C"
"5538","YPL225W"
"5539","YPL226W"
"5540","YPL227C"
"5541","YPL228W"
"5542","YPL229W"
"5543","YPL230W"
"5544","YPL231W"
"5545","YPL232W"
"5546","YPL233W"
"5547","YPL234C"
"5548","YPL235W"
"5549","YPL236C"
"5550","YPL237W"
"5551","YPL239W"
"5552","YPL240C"
"5553","YPL241C"
"5554","YPL242C"
"5555","YPL243W"
"5556","YPL244C"
"5557","YPL245W"
"5558","YPL246C"
"5559","YPL247C"
"5560","YPL248C"
"5561","YPL249C"
"5562","YPL249C-A"
"5563","YPL250C"
"5564","YPL252C"
"5565","YPL253C"
"5566","YPL254W"
"5567","YPL255W"
"5568","YPL256C"
"5569","YPL257W"
"5570","YPL258C"
"5571","YPL259C"
"5572","YPL260W"
"5573","YPL262W"
"5574","YPL263C"
"5575","YPL264C"
"5576","YPL265W"
"5577","YPL266W"
"5578","YPL267W"
"5579","YPL268W"
"5580","YPL269W"
"5581","YPL270W"
"5582","YPL271W"
"5583","YPL272C"
"5584","YPL273W"
"5585","YPL274W"
"5586","YPL275W"
"5587","YPL275W"
"5588","YPL277C"
"5589","YPL278C"
"5590","YPL279C"
"5591","YPR001W"
"5592","YPR002C-A"
"5593","YPR002W"
"5594","YPR003C"
"5595","YPR004C"
"5596","YPR005C"
"5597","YPR006C"
"5598","YPR007C"
"5599","YPR008W"
"5600","YPR009W"
"5601","YPR010C"
"5602","YPR010C-A"
"5603","YPR011C"
"5604","YPR012W"
"5605","YPR013C"
"5606","YPR014C"
"5607","YPR015C"
"5608","YPR016C"
"5609","YPR016W-A"
"5610","YPR017C"
"5611","YPR018W"
"5612","YPR019W"
"5613","YPR020W"
"5614","YPR021C"
"5615","YPR022C"
"5616","YPR023C"
"5617","YPR024W"
"5618","YPR025C"
"5619","YPR026W"
"5620","YPR027C"
"5621","YPR028W"
"5622","YPR029C"
"5623","YPR030W"
"5624","YPR031W"
"5625","YPR032W"
"5626","YPR033C"
"5627","YPR034W"
"5628","YPR035W"
"5629","YPR036W"
"5630","YPR036W-A"
"5631","YPR037C"
"5632","YPR040W"
"5633","YPR040W"
"5634","YPR040W"
"5635","YPR041W"
"5636","YPR042C"
"5637","YPR045C"
"5638","YPR046W"
"5639","YPR047W"
"5640","YPR048W"
"5641","YPR049C"
"5642","YPR051W"
"5643","YPR053C"
"5644","YPR053C"
"5645","YPR054W"
"5646","YPR055W"
"5647","YPR056W"
"5648","YPR057W"
"5649","YPR058W"
"5650","YPR060C"
"5651","YPR061C"
"5652","YPR062W"
"5653","YPR063C"
"5654","YPR065W"
"5655","YPR066W"
"5656","YPR067W"
"5657","YPR068C"
"5658","YPR069C"
"5659","YPR070W"
"5660","YPR071W"
"5661","YPR072W"
"5662","YPR073C"
"5663","YPR074C"
"5664","YPR075C"
"5665","YPR078C"
"5666","YPR078C"
"5667","YPR079W"
"5668","YPR080W"
"5669","YPR081C"
"5670","YPR082C"
"5671","YPR083W"
"5672","YPR084W"
"5673","YPR085C"
"5674","YPR086W"
"5675","YPR087W"
"5676","YPR088C"
"5677","YPR089W"
"5678","YPR091C"
"5679","YPR093C"
"5680","YPR094W"
"5681","YPR095C"
"5682","YPR097W"
"5683","YPR098C"
"5684","YPR100W"
"5685","YPR101W"
"5686","YPR102C"
"5687","YPR103W"
"5688","YPR104C"
"5689","YPR105C"
"5690","YPR106W"
"5691","YPR107C"
"5692","YPR108W"
"5693","YPR109W"
"5694","YPR110C"
"5695","YPR111W"
"5696","YPR112C"
"5697","YPR113W"
"5698","YPR114W"
"5699","YPR115W"
"5700","YPR116W"
"5701","YPR117W"
"5702","YPR118W"
"5703","YPR119W"
"5704","YPR120C"
"5705","YPR121W"
"5706","YPR122W"
"5707","YPR124W"
"5708","YPR125W"
"5709","YPR126C"
"5710","YPR127W"
"5711","YPR128C"
"5712","YPR129W"
"5713","YPR131C"
"5714","YPR132W"
"5715","YPR133C"
"5716","YPR133W-A"
"5717","YPR134W"
"5718","YPR135W"
"5719","YPR137W"
"5720","YPR138C"
"5721","YPR139C"
"5722","YPR140W"
"5723","YPR141C"
"5724","YPR143W"
"5725","YPR144C"
"5726","YPR145C-A"
"5727","YPR145W"
"5728","YPR147C"
"5729","YPR147C"
"5730","YPR148C"
"5731","YPR149W"
"5732","YPR150W"
"5733","YPR151C"
"5734","YPR152C"
"5735","YPR153W"
"5736","YPR154W"
"5737","YPR155C"
"5738","YPR156C"
"5739","YPR157W"
"5740","YPR158W"
"5741","YPR159W"
"5742","YPR160W"
"5743","YPR160W"
"5744","YPR161C"
"5745","YPR162C"
"5746","YPR163C"
"5747","YPR164W"
"5748","YPR165W"
"5749","YPR166C"
"5750","YPR167C"
"5751","YPR168W"
"5752","YPR169W"
"5753","YPR170W-B"
"5754","YPR170W-B"
"5755","YPR170W-B"
"5756","YPR171W"
"5757","YPR172W"
"5758","YPR173C"
"5759","YPR174C"
"5760","YPR175W"
"5761","YPR176C"
"5762","YPR178W"
"5763","YPR179C"
"5764","YPR180W"
"5765","YPR181C"
"5766","YPR182W"
"5767","YPR183W"
"5768","YPR184W"
"5769","YPR185W"
"5770","YPR186C"
"5771","YPR187W"
"5772","YPR188C"
"5773","YPR189W"
"5774","YPR190C"
"5775","YPR191W"
"5776","YPR192W"
"5777","YPR193C"
"5778","YPR194C"
"5779","YPR195C"
"5780","YPR196W"
"5781","YPR198W"
"5782","YPR199C"
"5783","YPR200C"
"5784","YPR201W"
