"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l21All[, 3]","l31All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l66All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"YOL109W",15,"YOL109W",-0.0479737494458677,0.196519098412624,-0.157520023202553,0.116567851712833,-0.202366661166587,-0.825048857646243,0.13659029523816,-0.109765864622132,0.0604654851338194,0.0572715249393783,0.0505131656563852,-0.194490118665357,0.377146064749562,0.0878876685912536,-0.0550722197275814,-0.329770322890419,0.136837891996242,-0.0988545771842249,0.629074398977199
"YOR048C",15,"YOR048C",-0.0374331452590886,0.134940447558333,-0.175411005100692,0.142661480469653,-0.254271223004487,-0.354835706076346,0.0444340026078239,-0.0600293472475239,0.239190466259614,0.0766946992881363,0.0429926907300785,-0.139369670311301,0.591630453772665,0.170794552672112,0.413611542617453,-0.508415058724649,0.168495368819547,-0.214185976428305,1.2201875032421
"YOR254C",15,"YOR254C",-0.00112365868392813,0.141566585021167,-0.0978142963571851,0.0875498742630171,0.41375268572653,-0.246606829922587,0.148929370249181,-0.152064146395154,-0.0320639854837778,0.101099273576826,0.0459668818211624,-0.275583810880549,0.317144870707648,0.134730809898606,-0.124105102127415,-0.506936525593109,0.156636903070805,-0.122146807607366,0.363900384640625
"YOL105C",15,"YOL105C",-0.0613172250326759,-0.0182029293578461,-0.24626731056878,0.182471346787793,-0.242797058245769,-0.353803147353698,0.117405955668057,-0.154980952114231,0.0123733015842631,0.105144117923323,0.0262965395116551,-0.0916317545905109,0.432605910065068,0.171463243214335,-0.0865544492148395,-0.266317643562385,0.119599388924246,-0.16060101097485,1.8497077538691
"YOR156C",15,"YOR156C",-0.0367956310210107,0.0314658976443197,-0.211692992648069,0.0728684857327018,-0.100288940285964,-0.625225291435718,0.119391363692612,-0.122635294444542,0.015410288638569,0.0841612784780114,0.0228972125598884,-0.158321719867326,0.66872139333713,0.0659192085213885,-0.125573722729287,-0.577078964186716,0.209362527384837,-0.0997779626807907,0.697702744353225
"YOR219C",15,"YOR219C",-0.0265840635215592,0.0395580251690483,-0.165131829415055,0.0819647642801539,-0.197844157954532,-0.864886451146756,0.0648872451858447,-0.14229422585966,0.0908011902368368,0.151276539070292,0.0126783244565395,-0.125223394069541,1.45019780275114,0.0730344715142974,-0.133764533055141,-0.39086890342442,0.0780661137879096,-0.089960166476765,0.720510308036852
"YOR257W",15,"YOR257W",-0.0217266433649811,0.0615714625623636,-0.289409718868721,0.0762772080357392,-0.173120457558575,-0.936072622688143,0.0768729891737125,-0.207287018876556,0.0163695086140565,0.0770952053486612,0.0298180844277121,-0.262378701296247,1.11947585068224,0.0657510688706861,-0.144709565232181,-0.455139980992991,0.231889391379821,-0.201078203710877,0.485445787755843
"YOR052C",15,"YOR052C",-0.0283962575078134,0.00332631819913857,-0.124411287880403,0.0944848330264506,-0.177375934792999,-0.692041672067316,0.0509014739675535,-0.153938376513121,0.00229205118611896,0.169620074397395,-0.00944301825451685,0.437817327427389,1.33383067844286,0.072843850066384,-0.21798429576053,-0.303764825780923,0.148143787650206,-0.254019243796153,0.515184709222686
"YOL108C",15,"YOL108C",-0.0215372767191812,0.0399729303474456,-0.214448356368347,0.0908682656658076,-0.155699247030572,-1.84114801897899,0.0350441819871254,-0.156917253175758,0.0112241209632389,0.134150783070985,0.0362618589427554,-0.11607077688782,1.38903597293895,0.0373549483077799,-0.0880140446060651,-0.28720873381161,0.772853322271644,-0.146063801752821,0.285411974632485
"YOL096C",15,"YOL096C",-0.0667695122214663,-0.00661592867748202,-0.209272142090374,0.156557074533674,-0.140629636979718,-1.69944800400886,0.345710896520844,-0.0697926525740495,0.0375608825222693,0.173250473023241,0.0876301598591304,-0.0713431839444275,0.777998871581053,0.0307780934757247,-0.14968297333992,-0.37223268913154,0.0841024165552832,-0.314180933316642,0.407548729381988
"YOL159C-A",15,"YOL159C-A",0.000712780545095197,0.0342879784053545,-0.19600969614479,0.194002937804778,-0.0975283022860308,-0.880468804677944,0.601120091052981,-0.0967172172825183,0.602651769522197,0.0865344990320528,0.0756631760651456,-0.157200295587509,1.79534136516139,0.0169104747380053,-0.112198385649972,-0.542858870633872,0.104589354927076,-0.315203179265733,0.292016097513206
"YOR144C",15,"YOR144C",-0.0569860787545043,-0.0284912601589775,-0.159231150095371,0.211044221375227,0.418336744986985,-1.68143282802888,0.318767452965942,-0.0927478469427128,0.0268059328402744,0.0880147584251248,0.0623613214971932,-0.103484658172338,0.609301069004466,0.0836136278751362,-0.268799508860542,-0.436442280770656,0.0710940695541705,-0.19199036454287,0.442232410074067
"YOR085W",15,"YOR085W",-0.00917035134507453,0.072979449440466,-0.10973541571785,0.232363792511213,-0.0944310651102112,-0.692664587604573,0.0613920015214362,-0.163257448586444,0.0956598617465288,0.0585603615102386,0.0520179089236541,-0.140762797505802,1.48665745397389,0.02809546108502,-0.115755256542215,-0.74376567557048,0.082181520653046,-0.383575119559252,0.281174704437104
"YOR106W",15,"YOR106W",-0.020243290136146,0.120154298283397,-0.0732103569203479,0.154842677591707,-0.167029319234835,-1.61547585867677,0.00770759701589655,-0.145218120088689,0.092278002040616,0.0703934851776803,0.105970048076519,-0.0991028100218857,1.01119258056738,0.10654556227434,-0.0885532401485286,-0.764015839119274,0.0335564273889645,-0.119990169379495,0.292923042504078
"YOR138C",15,"YOR138C",-0.0405825445518626,0.242293393550958,-0.0851696713203864,0.282108672118764,-0.123050352840269,-0.956641719060782,0.0730300611716611,-0.0911181884327586,0.0515408704852227,0.029292870266609,0.0444462748885984,-0.0550525753661293,1.11763878023397,0.138337820635678,-0.0694530127777723,-0.49302029179825,0.0615543634511711,0.661284298914482,0.340256445211338
"YOR262W",15,"YOR262W",0.000405160949930557,0.119626354339162,-0.109576377512079,0.106842304228021,-0.0658519945682009,-1.43133377203938,0.125013469458177,-0.080300084601963,0.0551212300138033,0.05356415086289,0.0843672623691031,-0.157604640975531,1.26415031050536,0.129887073752637,-0.182683944599646,-0.958119034297062,0.046893481409029,-0.239795186796069,0.580642001426686
"YOR315W",15,"YOR315W",-0.000670325665715531,0.100528684468621,-0.156474361477435,0.261862226064047,-0.154898835591681,-1.11954811636718,0.109114466273867,-0.144053351404733,0.163481296091536,0.0229768118244604,0.0343443134179801,0.401982604731233,0.698794103362779,0.130213813856929,-0.113104512120795,-0.388950593275118,0.073777905571916,-0.320646614237986,0.582407414500344
"YOR275C",15,"YOR275C",-0.0208965166225165,0.280316562288962,-0.102596182880637,0.20885032943306,-0.152457558336773,-0.932411049287339,0.113872141612867,-0.0978129591412904,0.00729507468944316,0.0636756608331131,0.0649543857008106,-0.0905746744266256,0.347331373933367,0.0846205161430764,-0.11692950039538,-0.773650205745357,0.0593514151298774,-0.194847864343268,0.951426038740865
"YOL001W",15,"YOL001W",-0.0209689984681619,0.0716767152182839,-0.0776598807650053,0.300715446059907,-0.0928773953480924,-0.481472037054206,0.0793388712593506,-0.128148179174142,0.118312204318312,0.400400114278044,0.00635005372255514,-0.188258949731449,0.436826788247962,0.171378990683422,-0.100647509210222,-0.548545106494635,0.134709602750987,-0.120461013393438,1.06460525595752
"YOR211C",15,"YOR211C",-0.0474898743433754,0.198072732475845,-0.157358879678282,0.11792327330914,-0.199978341384452,-0.799922600479451,0.141245366929773,-0.109574344536228,0.0633400176649236,0.0737168514325256,0.0527157326967854,-0.192896740840405,0.396878866754676,0.0905073970983862,-0.055066196379345,-0.327004669446689,0.137232080873072,-0.0987779265612886,0.642701792398582
"YOR229W",15,"YOR229W",-0.0360425631287693,0.163349875478314,-0.174965794456692,0.142952315020345,-0.250321982234816,-0.291314648852478,0.0450889950833245,-0.058134472968084,0.240313936278114,0.0773568057793548,0.0431310712526602,-0.138205417406332,0.598160678513583,0.171191650606311,0.414779287787625,-0.503350956060737,0.169747089366301,-0.212590010263466,1.22640574567846
"YOL079W",15,"YOL079W",-0.000775321214260979,0.143633507266566,-0.0977928772975152,0.088046465543029,0.416583843290527,-0.24526789693256,0.151342681404742,-0.151912916757728,-0.0320375357046522,0.102762374513454,0.0476002772776691,-0.275440676899799,0.321076337152823,0.135694039794714,-0.122300330250853,-0.496309947995465,0.16074068273895,-0.12153090129158,0.364512566360025
"YOR263C",15,"YOR263C",-0.0576339639830487,-0.0178923496845014,-0.244175631308652,0.183526658953808,-0.232334131084456,-0.213173282607046,0.119286756144551,-0.154456321024779,0.0132432448149128,0.107002128791117,0.0264096077070324,-0.0903595021185718,0.43616381351486,0.179079849503943,-0.0859446361324337,-0.259530938300924,0.120828616901103,-0.159300090862247,1.85497601937267
"YOR182C",15,"YOR182C",-0.036794711669366,0.0342301647081118,-0.211067617535775,0.0759328520508879,-0.0978280552833932,-0.584530807740883,0.121443224111855,-0.114794819546582,0.015510409445095,0.0905656033271351,0.0284887657740138,-0.156980720120512,0.677606836490275,0.0701328904479872,-0.125067354581824,-0.57628346750781,0.209572548085621,-0.0988218230463153,0.705629693965012
"YOR179C",15,"YOR179C",-0.0248742241879783,0.0451335865848476,-0.164569122154658,0.0822073297602572,-0.19596808243893,-0.863759052575755,0.0668798924618443,-0.132352959577876,0.0918868213621779,0.156124664654627,0.0165780933382526,-0.124311196067629,1.45417806404253,0.0747787916311656,-0.131377478089199,-0.380798998557751,0.0788030447526742,-0.0887883518928409,0.73200107120029
"YOR120W",15,"YOR120W",-0.019076596380843,0.0654535618127661,-0.286427061451383,0.0764035854447117,-0.171516318258103,-0.881227788889404,0.0833593142334153,-0.197833038420736,0.0182437984621399,0.0784588790602823,0.0301584614720845,-0.25861801397719,1.12059766664884,0.0659897788627035,-0.144558347673718,-0.452202961347137,0.232610324026283,-0.193277454821103,0.49027075252981
"YOL095C",15,"YOL095C",-0.0212999412917442,0.0093833616751517,-0.122970545105599,0.0945640052075706,-0.173256597723409,-0.689180865767123,0.0512296751278172,-0.144395237065378,0.00468746472264709,0.173094654965511,-0.00631223987831698,0.439377495798908,1.36280715032234,0.0733441961028564,-0.215590498676391,-0.302439623793533,0.148525786321853,-0.253969723346505,0.516595028440013
"YOL142W",15,"YOL142W",-0.020074136528827,0.0411338539024129,-0.213810135274217,0.0915369857608097,-0.151005250221041,-1.79326871470106,0.0353684563347158,-0.148856554734481,0.0118278696823044,0.136450950707693,0.0394028777028038,-0.115344921155695,1.39197043405458,0.0376461984207477,-0.0847355139356329,-0.28518091347131,0.773189533349601,-0.145416129901292,0.289299077414158
"YOR159C",15,"YOR159C",-0.0642396423214095,4.82002489748104e-05,-0.208651768422147,0.159524131154011,-0.136517338858971,-1.58159333865711,0.346842017681124,-0.066951539971217,0.0394638951876031,0.176389513911696,0.0880790993877973,-0.0712057526149581,0.790877816894056,0.0325628330166517,-0.146455245798734,-0.372113818134066,0.0852479877115383,-0.310402713759618,0.412229896907527
"YOR299W",15,"YOR299W",0.00473271378240251,0.0346646423938714,-0.194860746930972,0.195455347633854,-0.0971211022973358,-0.772309838093764,0.602895877709524,-0.0933178682609039,0.60352513732159,0.0872783485011844,0.0818533878068718,-0.154327361722946,1.82627659137004,0.0170071128806507,-0.109691412546463,-0.542193554902873,0.105412022193233,-0.314830533606963,0.298173368979453
"YOR044W",15,"YOR044W",-0.0536215035713008,-0.0268052767362379,-0.159018924396564,0.212777836297131,0.420064163198147,-1.66982665567099,0.319837435561171,-0.0908731618347996,0.0317468594272077,0.0907785199335321,0.0658957629400421,-0.102865832203883,0.61236030333681,0.0837502086248211,-0.26566587693133,-0.435685651546793,0.07214160369659,-0.191647869624703,0.442651959264269
"YOR057W",15,"YOR057W",0.000173254583585118,0.0766569028246632,-0.106055331953151,0.234685296482387,-0.0939563545230034,-0.648756676291252,0.0615351711809217,-0.150392359091684,0.101442127985889,0.058829587049108,0.0541209922165874,-0.139004881018261,1.49725686407015,0.0282118648614985,-0.111389689590487,-0.727220314861127,0.0824494139492698,-0.375930911206184,0.282697968891086
"YOR381W",15,"YOR381W",-0.0164735750794741,0.12199303986429,-0.0731430089706049,0.155461568209008,-0.163093784989225,-1.59172943487146,0.00823473265998433,-0.144636560756008,0.0925246635152726,0.0732329941012302,0.113104663387349,-0.0983642970424602,1.02014718020542,0.108524900556596,-0.0881309253758329,-0.755456334140348,0.0338920854014038,-0.119835982928298,0.297465944954285
"YOR137C",15,"YOR137C",-0.0399725693462326,0.251617711154733,-0.0833888944107247,0.283472856006454,-0.120556580733404,-0.906783141536744,0.0732234376115187,-0.0893047860121767,0.0533314490489374,0.0298215596680882,0.0453778626536418,-0.0538925086929918,1.17365487675962,0.139185660110038,-0.0693749629445972,-0.487651389368176,0.063365677850491,0.662231960690504,0.341803686180553
"YOR220W",15,"YOR220W",0.00106840670412187,0.121198733486939,-0.106084624064128,0.106871734106941,-0.0640059729799785,-1.38527203241464,0.125228708038793,-0.0791920304609798,0.0552644750002272,0.0584038688774579,0.0894590017688892,-0.157210502682532,1.27844999959853,0.130886785996971,-0.179794699031718,-0.956045898110027,0.0468942387446389,-0.238393422147814,0.607992799605694
"YOR266W",15,"YOR266W",-0.000476959023115219,0.101939697726096,-0.155557712367198,0.265247831419878,-0.153897325527239,-1.07344456032606,0.115017469093054,-0.142313732664238,0.164512187461167,0.0240848919122826,0.0351523691503628,0.402797883978898,0.739701607274504,0.132922293230829,-0.111614337266708,-0.372734252716053,0.074104387861227,-0.317676028154171,0.609353242640581
"YOL033W",15,"YOL033W",-0.0186967482335828,0.28225539004643,-0.10240882980835,0.20997620897393,-0.151568890051113,-0.913617347571494,0.116344294824931,-0.0976298841315816,0.0127365051044217,0.0644326381699476,0.0668586922722123,-0.0863551452599202,0.360025387696997,0.0850659984322929,-0.116756813557173,-0.761484802994499,0.0602962678092999,-0.193859963486201,0.954195431187578
"YOR047C",15,"YOR047C",-0.0209314654689066,0.0744846901690142,-0.0767571204764076,0.300923434293774,-0.0903117457649517,-0.47556226464295,0.0853577740104549,-0.119703747932781,0.120209705707222,0.400983287075109,0.00750246237121269,-0.186765944303342,0.445219805977454,0.171820693685667,-0.0999462803036151,-0.547147258350029,0.134878846780745,-0.120252550776849,1.06681910082819
"YOR375C",15,"YOR375C",-0.0472093047993913,0.227469507030706,-0.157299213993007,0.118147593604121,-0.199628618469986,-0.775568559402751,0.145194175149555,-0.109477338310069,0.064543458781241,0.0738625432046653,0.0593019438069826,-0.192169332330658,0.403250095208744,0.0917699925941439,-0.053240151437445,-0.326294063641136,0.138099515566424,-0.0982521387160275,0.675964278806305
"YOR154W",15,"YOR154W",-0.0353178730777836,0.169987125298001,-0.174827815358183,0.145796983016751,-0.245819157082463,-0.288944967445757,0.0462270847160485,-0.0581077005189843,0.249877248646347,0.0776503038261167,0.0438591006994352,-0.137332387346046,0.601216919479861,0.174795538572674,0.416776240386784,-0.489401535469455,0.174225112733714,-0.212478895072106,1.29279440430044
"YOR231W",15,"YOR231W",-0.000223843587190767,0.155898559101358,-0.0969714717681824,0.0882733080151068,0.416846271028612,-0.228553984505706,0.156276185848601,-0.151637388356522,-0.0315018445586768,0.103255226346175,0.0477524904365922,-0.271374899438374,0.340063817225266,0.136514317016018,-0.119351226814256,-0.49610811258753,0.164087330729489,-0.121456727710964,0.365478781102337
"YOL064C",15,"YOL064C",-0.054251198956987,-0.0168573774040423,-0.242213138358128,0.183590432373362,-0.227974152785595,-0.213129004084437,0.11960684430507,-0.149640421401994,0.0153712456951572,0.107400999800019,0.0273513872130313,-0.089991099737222,0.507814592335357,0.179359734578294,-0.0845993886277441,-0.257381030157137,0.122328390594251,-0.15918027126426,1.85596825741053
"YOR023C",15,"YOR023C",-0.0367520662627488,0.0357378529745302,-0.210949343435082,0.0782728959382793,-0.0962238598324582,-0.577871390215735,0.121755034526377,-0.110954293053157,0.0173042376110623,0.0906691290534677,0.0288942656476468,-0.155489149126225,0.699788418071546,0.0708987682712044,-0.115533437942853,-0.573571305441602,0.217654124895398,-0.0987743471347501,0.715088155830037
"YOL086W-A",15,"YOL086W-A",-0.0229823070537428,0.0466936956065342,-0.160178271524763,0.0829425603878068,-0.188480708966994,-0.831051821373164,0.0672674450123574,-0.131371423947104,0.092111610890468,0.156985697660587,0.018274224549303,-0.123578039979286,1.45748186912258,0.0748666750906211,-0.129729528212935,-0.373663328536742,0.0810725500807824,-0.0875764889962115,0.733165804853896
