"","chr","tracking_id","X112_2","X112_0","X112_1","X115_0","X115_1","X115_2","X117_0","X117_1","X117_2","X123_1","X123_0","X123_2","X141_1","X141_0","X141_2","X152_1","X152_0","X152_2","X29_1","X29_0","X29_2","X50_1","X50_0","X50_2"
"3918",11," YKL033W-A",169.925,281.292,72.7289,161.219,100.718,216.593,195.675,78.4312,209.373,139.648,162.291,179.065,276.726,250.751,308.658,183.548,187.573,294.754,136.212,196.885,221.145,142.798,166.52,185.344
"3919",11," YKL034W",31.9568,35.0648,39.9428,38.7324,41.3861,34.7945,36.8187,46.7737,37.2318,34.8397,39.0759,34.6,38.571,38.7083,33.7974,33.499,26.3118,35.2901,44.2154,57.5241,30.8695,54.0295,46.9712,34.2436
"3920",11," YKL035W",468.794,454.122,122.469,141.517,138.553,299.299,127.15,144.308,273.525,147.799,139.962,295.033,684.219,460.295,556.574,222.835,121.508,395.461,110.77,544.224,295.183,82.7047,181.761,348.7
"3921",11," YKL036C",17.0449,15.9517,8.83161,12.3896,6.69605,20.7073,9.20399,7.43816,14.1506,5.33917,13.2021,10.37312,16.0392,23.2107,12.2055,9.59124,10.5591,11.4996,5.28769,24.3924,4.48824,7.11192,12.3073,13.9689
"3922",11," YKL037W",12.202,10.4785,13.3907,11.8718,14.8798,22.101,23.5859,7.17938,10.00409,9.81734,6.78883,16.794,18.3599,16.4656,9.41606,6.12638,9.55512,10.40172,8.40134,11.1463,19.0118,3.47599,12.3744,13.9958
"3923",11," YKL038W",10.7202,13.4972,9.04075,11.6203,14.9643,10.7716,9.29501,14.7246,11.7105,11.684,15.0952,9.77447,9.56104,35.9266,12.7846,13.4163,9.0135,13.5556,17.5437,22.9437,13.211,30.2443,15.272,13.8767
"3924",11," YKL039W",130.848,141.691,97.4956,135.976,94.3227,109.901,130.993,104.542,127.897,110.952,130.533,132.588,120.067,151.364,138.492,112.881,85.6897,117.637,118.283,133.365,108.313,119.659,138.193,130.949
"3925",11," YKL040C",251.728,171.043,221.213,320.141,310.806,297.616,352.083,356.706,326.069,283.199,279.356,320.195,230.139,179.316,196.254,319.55,342.106,162.725,277.047,385.596,450.724,284.554,373.229,245.251
"3926",11," YKL041W",167.397,137.495,444.487,268.416,332.626,176.527,273.014,285.296,177.516,231.924,248.203,192.579,203.984,161.841,146.321,161.017,214.134,138.883,224.407,399.35,197.897,343.703,375.978,186.906
"3927",11," YKL042W",8.24299,21.853,26.6328,16.8862,19.4486,14.3288,16.8805,23.713,14.7721,16.2406,10.7259,12.4743,13.4973,34.9644,19.8933,22.5347,24.4982,17.0188,44.5499,15.2883,13.0095,22.6215,20.4062,17.9351
"3928",11," YKL043W",102.264,46.1129,94.0609,144.699,191.603,97.086,202.162,229.811,117.234,139.958,145.374,119.308,66.4398,77.7251,105.249,71.6688,56.9092,71.7047,95.64,497.44,125.365,258.305,169.753,96.3554
"3929",11," YKL044W",20.7871,13.4743,17.2608,31.8113,22.9364,37.4556,46.526,27.7948,29.3341,20.4027,30.1413,39.6941,13.0041,14.8715,14.9911,14.4661,11.5379,15.7885,9.06129,120.469,30.9881,54.6725,38.5047,22.1765
"3930",11," YKL045W",53.7193,41.3789,57.7292,46.5676,55.5168,48.3883,58.8288,62.1838,48.0686,59.5931,50.6365,55.4599,57.9225,72.6218,38.2734,49.5715,65.7041,33.2016,66.5934,49.3021,42.7282,24.588,33.436,58.0088
"3931",11," YKL046C",209.624,189.153,123.099,191.272,132.122,176.367,184.543,122.277,179.735,184.035,226.128,181.817,182.84,163.214,198.699,203.222,229.097,168.172,157.545,211.947,161.391,215.307,252.158,180.398
"3932",11," YKL047W",42.1353,39.7012,55.6327,39.0264,34.0754,41.9614,45.2484,37.7387,47.1131,39.2744,41.7546,44.6142,41.2847,31.0872,39.9058,36.7833,34.2908,34.6977,52.7718,52.5835,46.742,42.3573,38.9908,39.6024
"3933",11," YKL048C",18.4143,15.993,34.6182,28.3967,36.3895,18.2179,27.7683,32.2351,19.2558,40.5387,28.6294,24.2619,14.2554,17.9882,16.7046,17.9566,22.3774,17.0412,23.2587,25.1145,17.0469,25.1794,21.0175,16.7426
"3934",11," YKL049C",73.6425,81.1683,85.7331,91.9307,108.355,66.3926,88.986,100.4606,76.1057,129.419,86.0188,72.4645,63.5191,91.5155,65.4404,78.8137,95.9218,64.18,126.415,111.223,75.8524,104.728,95.0558,66.6875
"3935",11," YKL050C",9.88055,8.30502,14.3279,6.89569,16.9313,9.91181,5.16577,27.7026,10.22724,5.69916,7.05361,10.28432,8.66959,8.51111,9.79144,11.3841,7.59377,8.79818,11.7858,12.9134,9.34965,8.39418,9.2865,12.1168
"3936",11," YKL051W",198.319,193.614,90.5205,256.217,73.9287,233.91,260.494,63.7423,227.461,194.862,302.661,231.305,205.194,97.9097,217.035,176.622,218.829,175.389,74.6543,515.178,226.461,164.565,273.326,191.945
"3937",11," YKL052C",107.514,76.0192,28.2373,65.42,42.3244,95.6528,62.3367,46.1656,109.568,60.4973,68.9179,95.1635,92.2424,59.7306,100.973,104.449,58.071,75.5758,51.5049,205.882,127.689,75.6865,68.6123,94.1566
"3938",11," YKL053C-A",937.957,799.883,1601.91,1460.84,636.071,878.073,1873.61,657.97,640.608,1138.25,1945.6,858.928,836.515,1443.16,903.014,693.252,872.869,668.691,904.759,1297.32,830.389,2105.66,2394.7,904.648
"3939",11," YKL053W",34.5066,19.0884,23.5528,13.6589,21.9298,26.9309,11.5094,14.1514,27.8832,24.8987,22.993,31.0961,45.9523,15.63,17.4414,28.3987,16.6936,25.9546,19.9291,26.9431,47.9508,19.1272,25.8191,25.3448
"3940",11," YKL054C",88.34,122.618,50.1266,59.2633,55.2182,99.528,39.3906,45.6029,89.7356,34.3322,59.6833,89.7496,74.628,90.0609,146.531,101.048,70.1958,128.409,70.7233,97.9981,114.233,86.0957,71.9156,91.6565
"3941",11," YKL055C",7.21549,5.43655,5.19365,7.9658,11.6547,7.24932,10.7333,12.056,7.27066,14.8815,11.327,8.62546,9.96092,9.28148,5.79313,5.84427,5.6069,5.05567,6.44159,9.20795,7.53343,4.56348,5.27188,8.79472
"3942",11," YKL056C",4154.23,6656.13,1123.91,2111.13,1770.15,3862.64,2118.49,1320.61,2375.9,1655.14,2590,2106.24,3652.71,1976.49,6764.02,2991.93,4798.06,6104.03,1281.81,1930.3,4132.47,935.888,1922.78,3140.68
"3943",11," YKL057C",16.1818,33.0117,14.3639,16.4466,25.3727,19.3666,17.7379,24.7669,20.9541,26.4524,15.6051,18.3312,18.8519,38.4707,30.1036,30.3792,25.7968,30.2921,26.041,6.63829,19.6485,12.4643,9.60418,22.8105
"3944",11," YKL058W",314.177,320.393,472.902,394.255,271.54,263.971,444.2,295.932,288.298,365.723,485.819,259.54,307.42,291.058,315.605,261.753,254.418,283.32,309.957,628.822,348.279,410.167,475.511,259.539
"3945",11," YKL059C",45.1766,44.5941,38.609,50.9817,44.5479,44.234,41.4087,56.1962,44.2256,49.9248,45.4397,47.8363,41.9716,32.9251,36.2273,54.6771,52.5834,33.8121,48.4316,95.1428,56.0511,63.5038,68.2121,56.8054
"3946",11," YKL060C",34508.6,27668,18628.9,10201,16967.2,28229.6,12806.4,17098.9,25764.2,15441.7,12852.1,26244.6,34505.9,6346.61,39784,26853.9,26197.2,25532.1,9080.85,48198.3,31991.9,4345.67,15752,26493.7
"3947",11," YKL061W",273.842,144.219,690.784,428.123,434.9,252.416,707.284,513.226,273.102,561.618,447.29,302.878,352.104,311.031,170.899,196.573,232.497,173.967,259.473,263.925,308.142,481.882,487.264,201.035
"3948",11," YKL062W",182.833,115.451,108.561,323.261,74.3217,132.879,446.949,65.6923,131.883,386.904,322.678,141.495,156.695,110.708,113.088,68.1253,110.38,126.905,53.3046,191.069,83.0672,147.587,181.647,110.173
"3949",11," YKL063C",185.635,193.216,267.792,247.398,168.946,215.765,251.892,144.556,200.983,292.851,242.223,207.825,228.026,164.62,223.343,205.559,276.826,182.359,237.545,419.192,259.722,307.037,293.823,199.717
"3950",11," YKL064W",94.4211,78.0608,117.317,99.7081,105.385,73.6239,87.7547,95.8283,82.3091,83.758,105.966,89.5903,101.466,77.6742,76.6795,72.6278,70.206,81.2711,105.03,193.128,78.1723,154.789,130.719,84.3732
"3951",11," YKL065C",1270.5,1025.09,2126.67,1544.89,1038.48,891.344,1459.52,910.77,1204.26,1103.91,1430.94,1219.49,1809.09,760.181,1056.04,929.571,1202.72,928.925,875.409,1457.62,1103.25,1071.71,1715.8,1059.09
"3952",11," YKL065W-A",72.5029,38.021,5365.82,949.908,2949.8,33.145,764.405,5492.03,61.1448,429.109,1109.77,40.6031,96.3037,360.981,32.5021,82.3274,70.1455,56.3484,332.717,58.7282,56.1861,180.561,461.361,75.3988
"3953",11," YKL066W",266.747,185.919,876.426,1274.71,610.208,245.365,1669.62,643.038,354.376,1195.29,1374.41,395.31,246.792,809.773,212.303,302.157,376.219,189.066,670.79,765.582,206.108,965.254,1142.12,271.057
"3954",11," YKL067W",996.803,634.736,2840.35,4113.25,2229.03,582.605,5910.19,2487.67,867.469,4273.67,4845.71,949.369,988.527,2915.45,636.733,1273.82,1132.94,762.428,2066.69,2640.38,474.776,4104.1,4421.41,841.476
"3955",11," YKL068W",26.9276,33.1179,11.2564,20.1607,17.2664,44.7145,16.4957,16.8153,33.0718,24.1142,16.7524,29.2252,28.6733,28.918,37.9899,41.7704,28.55,30.5155,19.6319,37.4489,56.0811,29.2682,14.1274,37.7618
"3956",11," YKL068W-A",4137.89,382.566,3613.01,4484.33,2068.52,3490.35,4747.42,1682.67,3768.56,4079.82,4186.19,4946.42,2440.38,837.362,723.222,2038.94,4712.45,869.667,3922.71,22361.6,7070.36,6473.68,10129.5,2540.87
"3957",11," YKL069W",108.38,130.326,146.173,104.938,132.211,111.564,138.495,170.333,116.852,156.36,115.167,117.158,117.552,79.4495,149.15,120.286,121.174,133.56,144.715,132.946,120.512,78.4919,90.5472,112.404
"3958",11," YKL070W",81.0922,50.7042,150.626,102.459,145.196,130.466,91.1357,122.802,99.7928,105.234,115.651,85.9734,97.0429,58.8457,55.6543,106.306,146.138,53.7888,96.2995,121.092,126.922,95.492,130.232,82.6093
"3959",11," YKL071W",1832.06,161.776,725.57,921.086,1840.97,4327.84,358.617,1551.91,2537.25,465.25,808.912,2072.79,2211.23,87.3194,445.234,4007.55,3782.19,214.446,1782.07,1381.13,8782.65,675.795,1940.48,1481.22
"3960",11," YKL072W",23.5264,16.9317,14.4164,11.9527,22.7944,23.8577,5.77005,21.3294,21.2166,9.61555,8.96787,24.968,20.4933,7.34339,23.0002,22.6849,19.1524,18.9096,11.4444,30.4572,24.2705,18.6516,21.1559,23.2663
"3961",11," YKL073W",31.913,82.845,16.2361,36.7548,37.2518,40.395,20.5761,24.0497,42.7303,29.9676,37.2323,38.2193,42.3153,23.0635,59.3347,41.7539,50.8943,85.0917,24.5734,26.652,25.2143,25.8787,34.6784,36.2339
"3962",11," YKL074C",36.9035,42.1899,48.7147,41.1511,47.0022,39.363,35.3231,42.9548,42.5571,47.0109,41.2768,42.2298,40.9027,27.8656,37.9929,41.2415,49.0798,48.1148,33.9403,43.5036,40.1418,35.5401,42.0323,39.009
"3963",11," YKL075C",37.0569,32.7052,54.0159,50.0671,52.8339,35.0469,53.725,57.3079,38.3903,60.9419,54.0524,38.7226,44.9058,47.867,37.6715,41.143,43.6912,30.3763,54.1553,53.896,46.964,56.8036,49.2282,40.6953
"3964",11," YKL076C",82.9189,67.5878,146.785,83.8829,120.47,62.2727,85.2072,106.219,48.8032,78.8279,73.0088,51.1725,82.3315,77.2379,46.1664,77.673,79.2116,73.9637,76.6216,74.7008,65.7883,87.4937,88.0858,74.48
"3965",11," YKL077W",138.03,196.042,89.7146,185.786,98.5463,136.884,208.089,88.2582,116.624,185.15,187.171,113.269,159.181,161.049,203.276,162.709,138.199,176.771,132.957,158.961,164.301,156.69,143.369,111.729
"3967",11," YKL079W",54.7617,63.2494,77.6502,65.255,37.1172,46.2364,51.5312,30.5627,58.3655,46.7759,64.8139,55.2167,87.5332,27.7399,44.675,45.5523,65.9266,43.7931,45.2799,88.3622,52.3425,71.6398,105.787,54.5572
"3968",11," YKL080W",224.268,371.889,92.2259,107.083,111.078,208.224,123.941,117.462,222.192,170.308,101.815,209.123,276.237,166.59,351.544,246.409,166.922,301.455,112.4,133.672,297.543,48.9016,72.0046,204.033
"3969",11," YKL081W",186.664,691.847,23.7769,32.7644,48.1272,203.541,17.8881,38.3694,159.269,45.8067,33.5201,134.435,190.14,144.647,745.821,292.399,120.346,575.795,70.1214,60.4685,417.713,25.8244,21.933,209.547
"3970",11," YKL082C",115.724,96.2631,134.798,112.867,134.913,144.893,88.4932,103.504,119.095,95.5349,97.3439,105.858,161.708,66.4248,85.1566,123.462,156.738,102.771,115.767,132.542,410.916,103.398,138.642,124.669
"3971",11," YKL083W",15.5353,21.5628,29.5238,29.4764,19.8556,20.9503,22.5345,13.8108,19.883,14.6702,30.2235,15.4538,31.7688,10.41853,11.1375,13.6437,31.6637,13.2222,18.1452,23.5152,101.076,19.8916,44.7613,18.5686
"3972",11," YKL084W",146.642,245.408,129.289,263.65,147.159,233.587,211.928,102.784,179.638,136.254,280.294,163.292,174.933,121.78,167.523,159.662,219.603,151.853,85.4715,130.995,171.321,171.618,159.251,210.353
"3973",11," YKL085W",692.336,531.539,1443.39,4014.18,2052.17,585.298,4300.29,2497.16,749.293,3021.51,5262,859.55,654.144,2766.93,651.054,1049.07,973.629,538.585,3064.27,3329.91,534.709,4038.83,4308.5,878.642
"3974",11," YKL086W",20.3683,6.85325,18.7387,5.04296,40.3774,41.0359,2.45982,27.2314,27.3942,5.01984,9.17547,15.0241,17.9943,11.8526,12.7997,64.764,36.5334,7.32973,15.0332,18.5758,118.887,12.5004,13.6821,29.4793
"3975",11," YKL087C",241.019,157.978,304.831,364.925,193.397,249.266,385.761,178.154,217.379,281.317,356.84,219.945,220.246,308.558,188.392,247.902,213.048,150.761,240.415,345.994,211.32,487.934,684.543,224.238
"3976",11," YKL088W",28.8883,31.0471,15.5615,20.8343,22.1425,28.8683,17.1872,20.0578,26.2227,20.5332,22.3725,25.7497,29.4753,42.5621,40.0074,27.14,19.7212,34.693,29.839,63.8672,33.1273,48.5321,35.8636,30.3707
"3977",11," YKL089W",26.0478,15.3965,24.4381,26.614,23.0341,17.3349,13.3294,16.408,26.3067,14.9033,22.2342,29.8583,23.4042,19.9574,12.1562,31.2198,46.6214,14.8546,22.7275,23.2835,15.1963,23.7665,42.9685,30.2585
"3978",11," YKL090W",91.1899,34.3054,132.484,65.3758,64.5634,58.9538,55.1967,51.335,84.2574,45.682,71.7271,97.5895,114.212,26.5517,35.5923,66.6196,103.359,32.6476,48.8755,121.983,73.1342,75.9183,158.622,90.9936
"3979",11," YKL091C",124.249,70.3917,213.299,146.985,98.8493,87.157,175.198,117.263,111.883,111.416,149.325,115.299,197.199,148.899,87.5168,82.1619,53.8975,80.9454,113.763,205.199,119.737,129.245,189.798,118.087
"3980",11," YKL092C",5.74833,13.2866,6.15753,5.80378,7.54814,7.00115,5.34418,8.38658,8.16245,6.73622,5.10853,7.93833,8.62014,11.2998,10.30069,9.34834,7.43485,11.2652,11.2261,7.54854,6.43034,7.75755,6.20602,7.40479
"3981",11," YKL093W",78.5209,53.1119,622.629,455.475,437.774,70.1316,637.271,683.9,64.5949,330.998,471.122,77.0705,73.0202,410.853,40.4723,68.5168,65.9736,40.4521,342.621,166.287,65.1909,249.959,287.612,71.3162
"3982",11," YKL094W",330.286,259.209,392.898,495.407,400.19,324.6,550.892,417.943,331.195,416.647,508.84,357.083,347.699,420.383,253.813,279.948,305.554,240.765,360.504,846.078,440.961,483.731,572.208,309.034
"3983",11," YKL095W",41.9508,31.1066,39.8859,69.7572,58.5498,49.905,62.0822,60.7725,43.1301,44.9089,76.2889,50.4135,37.6912,52.8648,30.6708,47.2624,62.8579,35.7697,53.9743,92.6357,48.2687,94.3135,92.6841,42.1621
"3984",11," YKL096C-B",0.5,0.5,0.5,41.582,39.7502,23.774,16.2535,0.5,22.1182,14.1243,64.8711,0.5,0.5,64.7507,46.1314,21.442,12.0858,13.169,13.9794,0.5,0.5,0.5,56.597,33.0036
"3985",11," YKL096W",38.9103,451.764,31.3406,66.8578,65.111,62.8609,37.9952,27.5049,35.008,31.18,46.3716,33.7783,46.5964,577.44,173.168,100.4873,116.747,247.869,36.4248,18.447,16.7033,27.417,32.2138,31.0743
"3986",11," YKL096W-A",20224.7,42040.7,4171.39,6231.99,8452.57,18304.1,12638.7,11904.5,21046.7,27822,7883.97,23426.6,10236.4,15093.1,46926.2,12181.2,18788.3,27789.6,8336.69,907.599,6634.53,783.173,1536.88,14282
"3988",11," YKL098W",87.1075,57,46.5906,64.5237,54.7254,66.7683,53.7156,49.0432,76.8045,55.8196,67.4692,81.8478,77.2625,56.7425,56.2377,58.1876,53.5935,60.6919,57.2751,90.0545,62.0068,61.1877,69.6513,77.5773
"3989",11," YKL099C",51.0163,94.4011,47.6089,51.8366,53.0509,99.2801,43.1056,50.1914,63.0189,52.8523,51.1334,64.5871,48.6987,43.2873,75.6463,73.5405,103.499,81.7486,59.5143,39.4068,110.772,46.9939,57.0803,62.9484
"3990",11," YKL100C",57.8643,77.7433,59.712,46.0121,43.4615,50.2493,58.7646,48.1149,48.6352,31.2831,42.3672,49.8321,74.3287,113.482,76.3282,51.2035,27.5461,67.0135,50.2274,69.2906,68.0045,58.3306,54.6698,58.4743
"3991",11," YKL100W-A",1119.57,8111.62,2959.08,4990.15,1100.62,3262.16,5299.03,3833.01,3636.02,1909.83,6315.24,5142.59,4730.21,8065.12,8313.81,2935.34,4221.99,3906.49,4156.35,13575.3,4957.31,2561.86,4717.41,6377.63
"3992",11," YKL101W",16.3009,33.4706,14.1002,13.4515,21.2988,20.8338,9.98378,15.6991,25.0062,27.2536,13.9931,17.924,16.4409,32.3965,26.4785,30.9647,28.0494,33.663,31.8966,13.6977,17.743,15.1859,16.4291,19.1954
"3994",11," YKL103C",404.236,146.214,247.647,433.291,516.135,450.116,263.836,449.69,304.904,234.637,392.334,384.205,409.257,177.745,253.057,798.146,434.61,225.407,304.067,478.622,584.359,238.396,503.942,410.657
"3995",11," YKL104C",168.401,354.6,109.363,131.276,100.828,160.917,64.976,66.9772,223.561,69.9468,111.36,185.779,165.784,118.267,225.827,176.475,214.186,316.358,122.608,160.967,108.068,160.28,182.577,195.904
"3996",11," YKL105C",18.7962,17.2297,14.7339,13.6764,21.6709,16.9899,9.06917,18.1348,15.5697,12.7998,11.718,14.8706,18.7553,17.1,21.7755,21.7274,14.2164,18.7128,19.0153,23.5795,15.6284,24.6583,14.1331,16.5461
"3998",11," YKL106W",24.8548,37.4924,119.552,38.0024,166.1,39.2458,23.1223,32.7711,35.5276,29.2412,23.814,37.5911,22.8382,20.4156,53.27,43.414,65.5036,56.3667,20.8845,17.272,34.5326,40.6626,29.1343,36.6427
"3999",11," YKL107W",27.1279,16.6694,340.758,125.454,328.702,32.0143,100.3106,632.142,28.0246,68.3725,109.778,31.5099,25.5093,27.3731,12.4886,68.4289,39.4853,11.8937,76.6402,32.556,21.4341,52.8279,108.013,33.8372
"4000",11," YKL108W",9.83792,12.3363,14.8454,14.7824,14.2696,10.7981,14.4409,21.9845,11.2953,13.8485,9.34988,9.14472,8.67771,20.0825,9.72998,19.4958,15.4397,12.352,32.4513,11.5211,7.52664,16.0964,13.0289,10.36186
"4001",11," YKL109W",281.031,312.32,174.268,574.028,272.84,160.357,346.875,275.486,213.811,375.701,607.142,228.272,328.839,625.677,86.85,160.957,244.566,124.112,436.896,458.631,221.204,1407.96,1031.71,415.107
"4002",11," YKL110C",134.24,104.897,227.825,174.044,159.674,153.875,135.319,131.946,162.947,145.806,180.451,181.361,122.942,93.9894,115.024,128.307,149.054,127.432,98.4394,199.318,140.624,160.366,268.697,155.09
"4003",11," YKL111C",73.8583,103.473,147.698,77.9168,168.03,64.9722,128.746,301.978,75.051,168.41,59.6356,79.7016,56.1493,163.322,80.4706,103.501,82.3729,107.933,182.627,26.5114,81.9118,71.1059,45.9561,76.7577
"4004",11," YKL112W",15.8806,25.8562,25.5432,19.9933,36.2842,14.8451,38.2988,70.5175,17.1556,37.0889,16.0868,16.5927,12.7788,36.381,21.4265,27.8521,19.1175,23.6005,45.898,13.9155,16.3499,17.3194,11.6136,16.062
"4005",11," YKL113C",30.5238,61.337,205.759,34.6836,73.6794,31.3532,56.3117,87.2712,31.3368,44.7549,30.0673,23.3852,23.3933,70.9908,47.1949,59.8386,56.8151,47.1517,114.088,28.472,31.8372,40.409,24.9984,30.9893
"4006",11," YKL114C",67.1402,85.5991,184.13,69.4033,102.602,71.7494,71.6855,106.104,67.5603,68.9418,67.7156,74.5062,69.1957,45.852,82.235,85.7529,91.8108,93.2305,81.9322,72.0705,87.5101,70.9356,71.1412,71.9522
"4007",11," YKL115C",5.22711,9.23356,117.837,14.5513,38.4508,16.1147,16.6645,26.7108,11.5911,14.4798,25.9041,10.37312,2.71988,10.5324,7.70339,7.93829,20.1611,12.4996,17.5229,15.7911,7.47941,12.5217,15.2592,4.34826
"4008",11," YKL116C",25.8666,35.2007,32.9378,28.7109,26.2858,22.6486,14.6399,19.0893,27.2681,16.8542,23.82,28.997,27.1126,26.8879,32.5752,31.3565,33.514,30.5039,24.9891,26.4259,22.2204,22.5709,24.159,26.6866
"4009",11," YKL117W",801.628,902.371,614.339,538.763,701.737,815.633,533.294,685.928,604.858,460.835,531.778,612.926,734.861,544.084,1066.82,1088.61,635.688,1049.87,464.821,563.793,1028.51,446.114,536.496,636.355
"4010",11," YKL118W",4.60153,12.1581,5.31935,13.6296,5.87608,16.4392,27.4719,5.85109,15.3051,6.09835,20.338,13.0642,8.20443,9.87431,5.18758,5.51972,17.9559,9.17631,9.73133,17.0844,9.1511,6.75845,23.5507,8.29098
"4011",11," YKL119C",54.4716,77.5805,54.4825,56.3743,48.3493,65.7387,74.9678,41.6471,62.1729,72.1343,53.8836,64.1246,62.5419,58.1854,67.1029,65.6277,49.5018,68.7923,72.9373,28.2142,62.0988,46.7296,51.674,53.0632
"4012",11," YKL120W",147.092,434.766,27.1069,54.295,26.0737,264.161,47.1014,20.9382,227.101,82.4019,50.8603,115.514,202.474,24.7064,387.877,283.258,366.479,379.366,51.7852,28.1407,437.622,51.2051,25.9341,232.684
"4013",11," YKL121W",26.8206,25.2676,22.1671,28.6231,27.8968,22.2327,29.3828,32.4356,32.0875,28.3955,26.5102,31.13,29.903,27.287,25.556,23.9531,24.4013,23.256,28.6424,23.9388,20.9561,28.3772,28.2282,28.431
"4014",11," YKL122C",190.559,302.8,172.331,151.476,183.952,202.562,168.354,197.553,170.057,211.866,132.277,142.419,293.232,155.456,238.537,209.949,257.681,288.6,170.72,56.6441,275.923,72.2507,95.5071,170.857
"4015",11," YKL123W",118.694,43.736,255.675,98.1472,150.212,98.5959,99.7196,167.476,116.45,117.608,88.1368,128.457,103.385,105.51,54.327,75.1704,57.8324,55.0707,139.928,75.468,124.272,129.006,117.6,98.2919
"4016",11," YKL124W",70.7997,33.2257,107.724,63.0866,75.0755,55.4697,61.3039,88.5121,65.018,50.7856,51.9796,65.3043,61.3285,72.6103,35.9198,44.4671,44.2248,35.2358,61.902,76.6643,47.153,81.5693,82.2744,60.8795
"4017",11," YKL125W",58.8821,28.6513,67.7215,51.9304,42.1784,69.8811,52.5353,37.8192,69.6489,43.1901,51.5549,78.7434,48.1119,39.123,35.55,50.0332,49.1051,36.6129,43.5572,49.3993,56.4635,49.2842,49.5699,49.0888
"4018",11," YKL126W",101.59,129.464,99.027,102.665,85.9152,93.2859,77.7684,71.3098,110.4,95.5931,99.0057,111.141,111.729,107.382,134.172,90.7311,91.4498,120.8,76.0974,114.079,79.6304,81.8032,85.3778,83.1837
"4019",11," YKL127W",29.2352,99.6668,31.0242,27.3789,34.5503,30.1657,19.4346,25.0197,31.8269,25.0632,25.3019,34.6106,24.3535,27.3337,82.105,35.7187,34.5271,81.3024,30.3548,42.3987,22.9071,32.6837,27.6873,35.7862
"4020",11," YKL128C",184.063,171.09,34.2878,96.5905,61.9847,215.754,94.3086,50.3814,198.584,130.308,84.2424,170.32,168.278,49.6848,179.447,174.076,234.696,182.51,112.729,335.153,350.179,72.4031,98.4064,175.917
"4021",11," YKL129C",25.6591,24.0507,9.84478,22.3492,18.6533,25.131,11.6359,16.7936,27.7884,14.1207,25.559,23.4728,21.9713,25.2794,24.093,23.0859,18.3069,27.3152,21.544,32.6329,19.1243,32.1531,26.7094,24.8547
"4022",11," YKL130C",72.1055,83.4658,45.2983,99.6745,51.2794,72.8288,93.0227,57.9965,61.7637,102.714,119.911,61.0076,90.2133,46.4311,75.7775,64.7214,79.0135,69.7036,72.6542,163.943,94.5786,71.1864,153.329,64.5777
"4023",11," YKL131W",54.3385,19.101,18.4966,47.9374,13.7316,50.281,55.4379,9.58286,44.7289,72.4026,50.6349,37.7242,56.7327,14.2036,20.1264,29.7128,38.4794,22.8851,26.1974,140.687,41.0285,36.9723,60.0584,41.3064
"4025",11," YKL133C",50.0649,33.6406,167.523,98.6178,84.6509,41.652,113.374,111.578,52.0428,78.7292,92.6053,58.4518,54.907,59.9443,25.0986,49.85,57.4595,36.2474,64.61,38.693,25.0925,85.9827,97.9601,46.9576
"4026",11," YKL134C",12.2254,12.2628,14.3585,15.4035,13.7897,10.47103,18.5702,14.2678,14.8406,18.4815,16.5129,16.2311,13.9095,16.898,11.2206,13.2705,14.6702,13.8064,20.479,8.95034,7.30847,25.1798,20.0107,13.8075
"4027",11," YKL135C",61.7523,64.4984,54.1539,70.2071,68.2597,63.8231,78.2448,73.2884,58.8384,67.6364,62.0721,61.2911,71.1983,70.4842,58.6964,63.5553,56.4775,55.8569,66.8226,64.7752,66.7166,63.8977,57.3203,59.8568
"4028",11," YKL136W",11.9482,22.6274,29.4214,20.9179,20.7578,14.7366,19.1705,16.9296,15.3767,16.647,25.725,17.0783,18.779,17.481,15.3286,18.9146,26.6333,11.64,13.3833,25.4969,20.7835,10.39891,20.5167,21.0036
