"","s1FC"
"YOR048C",0.744453097201276
"YOR049C",2.012859953545
"YOR050C",0.431376636522672
"YOR051C",0.958732490464739
"YOR052C",0.451857246046662
"YOR053W",-1.2515996993201
"YOR054C",0.301465581440367
"YOR055W",0.562806692032237
"YOR056C",-0.30510953491034
"YOR057W",1.01932382396188
"YOR058C",-0.0214593060623439
"YOR059C",0.672933715831217
"YOR060C",-0.22942766093384
"YOR061W",-0.163589466066693
"YOR062C",0.885230022231833
"YOR063W",-1.64291474879884
"YOR064C",0.281268740463852
"YOR065W",0.321233497254408
"YOR066W",-0.02908202361155
"YOR067C",-0.395825748633812
"YOR069W",-0.0357251117667274
"YOR070C",0.588601014376452
"YOR071C",-1.70543772892832
"YOR072W",-0.729609593030485
"YOR073W",-1.35757773846929
"YOR073W-A",-1.9754803035903
"YOR074C",-2.30650961250435
"YOR075W",0.00174888862807082
"YOR076C",0.0183155842917897
"YOR077W",-0.21109509636481
"YOR078W",-0.616014609253867
"YOR079C",1.64057281535271
"YOR080W",0.0118392456839386
"YOR081C",0.00512556449183958
"YOR082C",2.05993649204839
"YOR083W",0.160235796210161
"YOR084W",-2.74678755659528
"YOR085W",0.311961171343778
"YOR086C",-0.350468805362723
"YOR087W",-0.342511962662037
"YOR089C",0.151652524120727
"YOR090C",-0.0762717211481791
"YOR091W",-1.0848698681357
"YOR092W",1.96522649118855
"YOR093C",-0.121693049334694
"YOR094W",-0.586668318228466
"YOR095C",-1.0020977258032
"YOR096W",-1.33826873474139
"YOR097C",-0.170282636661476
"YOR098C",0.770636673706366
"YOR099W",-0.506161074674988
"YOR100C",-1.0419372958522
"YOR101W",-0.65955144172833
"YOR102W",0.00829750240311621
"YOR103C",0.425279663355626
"YOR104W",-0.0843186595094147
"YOR106W",0.681535590487166
"YOR107W",2.40408120753024
"YOR108W",-1.04353422062088
"YOR109W",0.561410694783928
"YOR110W",0.565664735267338
"YOR111W",-0.405255198436378
"YOR112W",-0.379112395843174
"YOR113W",-0.639326087849679
"YOR114W",-0.518254355133213
"YOR115C",0.0816377360620609
"YOR116C",-0.491992857188416
"YOR117W",-0.24683647163253
"YOR118W",0.024801337801281
"YOR119C",-0.109813083646027
"YOR120W",1.10970233777661
"YOR121C",1.15132541061607
"YOR122C",-0.260501799389727
"YOR123C",0.233256114070624
"YOR124C",0.211852167315075
"YOR125C",-0.264631671266958
"YOR126C",0.00918398961002559
"YOR127W",-0.415700227309701
"YOR128C",-0.826196844163345
"YOR129C",0.166757505544949
"YOR130C",-0.555890952060532
"YOR131C",1.08660517888781
"YOR132W",0.581316690342895
"YOR133W",-1.06432874746153
"YOR134W",0.831472324459427
"YOR135C",3.82464386865051
"YOR136W",1.26524497319896
"YOR137C",1.00126754131874
"YOR138C",0.563942218043968
"YOR139C",1.05312609821914
"YOR140W",0.6422823273501
"YOR141C",-0.810864042976787
"YOR142W",-1.36016462425799
"YOR143C",-0.155861478951764
"YOR144C",-0.385192031906973
"YOR145C",0.608300618871023
"YOR147W",0.125993002460396
"YOR148C",-0.492135359042795
"YOR149C",0.264317474509589
"YOR150W",1.00991983530545
"YOR151C",-0.0622091306113264
"YOR152C",1.02249253666244
"YOR153W",-0.0838328153951684
"YOR154W",0.63668912051358
"YOR155C",0.814790833901924
"YOR156C",0.800862594988011
"YOR157C",-0.845988576774752
"YOR158W",0.928336906288582
"YOR159C",0.349572777347713
"YOR160W",0.49171734045205
"YOR161C",0.69602656032445
"YOR161C-C",-1.60193792240352
"YOR162C",-0.499750509805018
"YOR163W",0.0853764739209848
"YOR164C",-0.482700660672906
"YOR165W",0.157733434490096
"YOR166C",-0.781783548899803
"YOR167C",-1.15083933135687
"YOR168W",-0.823472868251617
"YOR169C",-1.89232490517803
"YOR170W",-0.121070979537008
"YOR171C",0.231418739334391
"YOR172W",0.661408538223837
"YOR173W",-0.71230013452931
"YOR174W",-0.0801804775260225
"YOR175C",-0.0463135511955286
"YOR176W",-1.55793120926367
"YOR177C",-2.92282901903574
"YOR178C",-0.612423445035533
"YOR179C",0.0126530747735432
"YOR180C",-3.4152515453973
"YOR181W",0.768470443817212
"YOR182C",0.120230359058609
"YOR183W",2.4266688208244
"YOR184W",0.160903908092362
"YOR185C",0.530632351339883
"YOR186W",0.350965340035105
"YOR187W",1.54057672943415
"YOR188W",-0.290367667315845
"YOR189W",-1.161537922587
"YOR190W",-1.18670328440451
"YOR191W",0.177038841011579
"YOR192C",0.389318701706047
"YOR192C-B",0.97885500606737
"YOR192C-C",-1.39018926004741
"YOR193W",0.325469867091152
"YOR194C",0.430866992053508
"YOR195W",-1.1149205517196
"YOR196C",0.163950869495873
"YOR197W",-0.176509007985783
"YOR198C",-0.487820324490862
"YOR201C",0.713544430421666
"YOR204W",0.973314484949512
"YOR205C",0.832512348067989
"YOR206W",-1.13011746724437
"YOR207C",-0.842273210725242
"YOR208W",1.57222700066582
"YOR209C",-2.2542126572427
"YOR210W",0.0423189872363568
"YOR211C",0.719268901463504
"YOR212W",-2.15236499605148
"YOR213C",-0.106350609361832
"YOR214C",0.532313114190119
"YOR215C",-1.61598793180723
"YOR216C",-0.562424744354804
"YOR217W",-0.683984882982551
"YOR218C",-1.971293313592
"YOR219C",1.0247995601859
"YOR220W",0.85917582760599
"YOR221C",0.500938136335342
"YOR222W",0.447333335123889
"YOR223W",0.687068647346953
"YOR224C",-0.332065995669057
"YOR225W",2.45983522928177
"YOR226C",1.531285105234
"YOR227W",0.836979547500357
"YOR228C",0.485813540261886
"YOR229W",0.43319991704679
"YOR230W",-0.693389513926436
"YOR231W",1.20392732586237
"YOR232W",0.985363376481302
"YOR233W",0.377093622728466
"YOR234C",-0.191392839408516
"YOR235W",-1.70077299392403
"YOR236W",-1.23420086572359
"YOR237W",-2.39374209810968
"YOR238W",-0.565463000147108
"YOR239W",0.10846985202311
"YOR241W",0.905739973829823
"YOR242C",-0.485395969748662
"YOR243C",0.0409243960038694
"YOR244W",0.0554094055893204
"YOR245C",0.471894160069622
"YOR246C",-0.611483263776389
"YOR247W",-1.98879292741709
"YOR249C",-0.988585726920181
"YOR250C",0.265432282504675
"YOR251C",-0.542073838987052
"YOR252W",0.283727362602164
"YOR253W",-1.22191901607668
"YOR254C",-0.136059287500072
"YOR255W",0.740534942075544
"YOR256C",0.0773783654466869
"YOR257W",0.455439543405879
"YOR258W",-0.0666297780559705
"YOR259C",-0.711074745054474
"YOR260W",-0.0738164512672729
"YOR261C",0.0577569320773999
"YOR262W",0.531214012351684
"YOR263C",0.751164331059095
"YOR264W",-1.9814857315842
"YOR265W",-1.54818248370541
"YOR266W",0.764739649848389
"YOR267C",1.73942650717848
"YOR268C",-0.563409263822762
"YOR269W",0.382886305057366
"YOR270C",0.356929486830517
"YOR271C",-0.316155157311368
"YOR272W",0.215773438731108
"YOR273C",-1.63343952689436
"YOR274W",-0.566535487975515
"YOR275C",0.804588697974798
"YOR276W",-0.479208377217296
"YOR277C",0.542924924047042
"YOR278W",-0.508273583772239
"YOR279C",-0.770580213314079
"YOR280C",-0.418525506311627
"YOR281C",-0.208942357468532
"YOR283W",-0.0649834573408323
"YOR284W",-0.601465436386014
"YOR285W",-2.72181919055766
"YOR286W",1.54507661271002
"YOR287C",-0.166102750535096
"YOR288C",0.511573437074652
"YOR289W",-0.524491721339635
"YOR290C",0.0514467425256427
"YOR291W",0.737901080956573
"YOR292C",1.52720114326566
"YOR293C-A",-0.463710606162763
"YOR293W",-1.27625378431667
"YOR294W",-0.589141059649956
"YOR295W",-1.01763700393625
"YOR296W",0.367437990967392
"YOR297C",-0.123295852360936
"YOR298C-A",0.912542051490654
"YOR298W",1.25654579443228
"YOR299W",1.01904164097361
"YOR301W",-1.17174993969788
"YOR302W",-0.971371653120021
"YOR303W",-0.957974211525485
"YOR304C-A",-0.807101124280705
"YOR304W",0.469846621642963
"YOR305W",-0.803877450393348
"YOR306C",0.262833822599606
"YOR307C",-0.295435712732887
"YOR308C",0.138654328622105
"YOR310C",-0.96127453481056
"YOR311C",1.60956261228323
"YOR312C",-1.296014667152
"YOR313C",-3.53618956287734
"YOR314W",-7.29688046163004
"YOR314W-A",3.61074491365148
"YOR315W",-0.883522566542172
"YOR316C",0.976965180271561
"YOR316C-A",-0.415424948528453
"YOR317W",-0.168457169380377
"YOR318C",0.266398754586181
"YOR319W",0.373070544243189
"YOR320C",0.089064974278778
"YOR321W",-0.773142561638052
"YOR322C",0.228742390344407
"YOR323C",-0.859693558531335
"YOR324C",-0.67509311902547
"YOR326W",-0.405104050177937
"YOR327C",-0.92166684386867
"YOR328W",-1.72925640778822
"YOR329C",0.59671644476589
"YOR329W-A",-0.391237822136074
"YOR330C",-0.000631609377801846
"YOR332W",0.111751413661109
"YOR334W",1.89759372409401
"YOR335C",-0.338473360659021
"YOR336W",0.239278421805871
"YOR337W",-1.18982474479223
"YOR338W",1.54051357016573
"YOR339C",-0.504439536404837
"YOR340C",-1.28946635224631
"YOR341W",-1.12822749277044
"YOR342C",-0.755061863835871
"YOR343C",-1.0455274226642
"YOR343W-B",0.0366620344941418
"YOR344C",-2.3247780538975
"YOR346W",1.12935358485072
"YOR347C",-1.09581078720322
"YOR348C",-5.92455298013926
"YOR349W",-0.446907200986319
"YOR350C",-0.798072459341755
"YOR351C",0.654849094571874
"YOR352W",-0.351504867788304
"YOR353C",0.852009567801626
"YOR354C",1.18982612516142
"YOR355W",-1.32071881328928
"YOR356W",-1.21315539046541
"YOR357C",1.14642648910258
"YOR358W",0.865373379793779
"YOR359W",0.106279689032437
"YOR360C",1.91381066259844
"YOR361C",-0.558365236681823
"YOR362C",-0.478847092387716
"YOR363C",-0.900788411578641
"YOR364W",0.687470367063161
"YOR365C",1.67396182657886
"YOR366W",3.08910422751289
"YOR367W",-0.583052602089609
"YOR368W",-0.0867842193988318
"YOR369C",-1.60260070925529
"YOR370C",-0.347935348198149
"YOR371C",0.141473619605422
"YOR372C",-0.584335440300774
"YOR373W",0.019908583311325
"YOR374W",-3.65087199148013
"YOR375C",-0.714050491624686
"YOR376W",-0.658903557287113
"YOR376W-A",-0.144185803293586
"YOR377W",0.885139673274214
"YOR378W",0.356766681883772
"YOR380W",0.859402319722704
"YOR381W",1.21327264920208
"YOR381W-A",0.666807247973736
"YOR382W",-0.926435183793872
"YOR383C",-0.887126881626058
"YOR384W",0.446298918287303
"YOR385W",-0.09315061396652
"YOR386W",-0.165929052670275
"YOR387C",0.18272513821032
"YOR388C",-2.48182633469119
"YOR389W",0.514512038248256
"YOR390W",0.499492759834032
"YOR391C",-3.42366619447404
"YOR392W",-1.89550450205169
"YPL001W",-0.474854582297859
"YPL002C",-0.25701273135413
"YPL003W",1.22335025210405
"YPL004C",0.218565941354629
"YPL005W",0.609928139681941
"YPL006W",0.141913658445302
"YPL007C",-0.342630165686569
"YPL008W",-0.264778206049473
"YPL009C",0.378434422497546
"YPL010W",-0.662146545575889
"YPL011C",0.333293449155241
"YPL012W",-0.510002278150745
"YPL013C",0.898379392427324
"YPL014W",0.956465812126903
"YPL015C",0.878312343614597
"YPL016W",0.487863666678527
"YPL017C",0.616510532076674
"YPL018W",0.640651569940852
"YPL019C",0.737520465269788
"YPL020C",0.253850838182914
"YPL021W",-0.034823290015454
"YPL022W",-0.25276652177846
"YPL023C",0.0414855745504186
"YPL024W",-0.474063695149444
"YPL025C",-0.319933299925151
"YPL026C",-0.0579302959945292
"YPL027W",-2.98136067799787
"YPL028W",-1.30361747017487
"YPL029W",1.18885060487663
"YPL030W",0.941343991633919
"YPL031C",-0.317656682520858
"YPL032C",-0.577875363273633
"YPL033C",-0.9204404783032
"YPL034W",0.814432768845768
"YPL035C",1.29112479069306
"YPL036W",-3.98553380343903
"YPL037C",-1.45184832391642
"YPL038W",0.122392551649886
"YPL038W-A",1.26799765897784
"YPL039W",0.897274461528593
"YPL040C",1.3712261427305
"YPL041C",0.693051802904984
"YPL042C",-0.00947175902655954
"YPL043W",-0.777061995218951
"YPL045W",0.529612458966495
"YPL046C",-0.112040967216157
"YPL047W",0.179286378447521
"YPL048W",-0.258970868699131
"YPL049C",1.18072602443984
"YPL050C",-0.503383070425684
"YPL051W",0.0290512192124982
"YPL052W",0.517687591135073
"YPL053C",0.328656989266371
"YPL054W",-2.22160338127993
"YPL055C",0.0737122522098525
"YPL056C",0.352348171831356
"YPL057C",0.741846005547209
"YPL058C",-0.0616457604444973
"YPL059W",0.345167640917527
"YPL060W",0.276093609364903
"YPL061W",-1.51692891803315
"YPL062W",1.44000782079673
"YPL063W",0.40792812821714
"YPL064C",-0.14704114449316
"YPL065W",-0.467752823054371
"YPL066W",0.249571539527991
"YPL067C",-0.932421499887805
"YPL068C",0.915069176146675
"YPL069C",0.708157777468166
"YPL070W",0.823771956364577
"YPL071C",0.540743282337388
"YPL072W",1.25734347805829
"YPL073C",0.872346348637058
"YPL074W",0.221646081887331
"YPL075W",-0.641297857790231
"YPL076W",-0.689468178299266
"YPL077C",-0.0373368828680162
"YPL078C",-0.3924178659784
"YPL079W",-0.95254001030805
"YPL080C",-1.46139295938187
"YPL081W",-1.53486553522896
"YPL082C",-0.34235652502153
"YPL083C",-0.597849149100287
"YPL084W",0.360063054515338
"YPL085W",-0.46729355923639
"YPL086C",-1.26863021508418
"YPL087W",1.40172310082041
"YPL088W",0.121450310108652
"YPL089C",0.646157251812789
"YPL090C",-1.37645280504331
"YPL091W",0.529798631881136
"YPL092W",-3.03544473131971
"YPL093W",-1.11718056809849
"YPL094C",-0.638162695138122
"YPL095C",1.92813825515004
"YPL096C-A",-0.141598607256464
"YPL096W",-0.173810082521238
"YPL097W",1.52889820817797
"YPL098C",0.21856161822101
"YPL099C",-0.80078001604341
"YPL100W",0.56338989270083
"YPL101W",-0.0100332078813524
"YPL103C",0.936772918776992
"YPL104W",0.750211190835082
"YPL105C",0.477793470470708
"YPL106C",-0.523692745201327
"YPL107W",-0.506237868582531
"YPL108W",-0.467101782620546
"YPL109C",-1.13295851804231
"YPL110C",0.000240034900324772
"YPL111W",-1.47659290150838
"YPL112C",-0.0977626998269569
"YPL113C",-2.8891698939849
"YPL115C",1.08456578458766
"YPL116W",-0.34819220610825
"YPL117C",-0.255812654465994
"YPL118W",1.06968001752782
"YPL119C",-0.390035283399323
"YPL119C-A",-0.412121771036267
"YPL120W",-0.358703264681822
"YPL121C",1.64095374234967
"YPL122C",0.603711862988949
"YPL123C",0.613271904967644
"YPL124W",-0.26725136323771
"YPL125W",-0.206178133172014
"YPL126W",-0.124129756929753
"YPL127C",-1.6820607550508
"YPL128C",0.463376489332213
"YPL129W",-0.584789490543014
"YPL130W",-2.68260882061321
"YPL131W",-2.1962207862913
"YPL132W",2.18593941032151
"YPL133C",-0.821024273834747
"YPL134C",-1.69870050195807
"YPL135W",0.359947865055343
"YPL137C",-0.29603210663692
"YPL138C",-0.0996969633144592
"YPL139C",0.441769132457901
"YPL140C",0.846164947996972
"YPL141C",-2.15055896091232
"YPL142C",0.339328960250267
"YPL143W",0.741007757623856
"YPL144W",-0.943392075164499
"YPL145C",-0.23957758418278
"YPL146C",0.812225183875974
"YPL147W",-3.51399684170049
"YPL148C",-1.5248178225161
"YPL149W",-0.980684041072382
"YPL150W",0.102081758420273
"YPL151C",0.180096925604409
"YPL152W",1.16378051795609
"YPL152W-A",-1.38651482354637
"YPL153C",0.251895580456181
"YPL154C",0.0188366706739715
"YPL155C",0.486755077112061
"YPL156C",-0.83259390732094
"YPL157W",-0.625945345142283
"YPL158C",-0.557465667262053
"YPL159C",0.378949827373886
"YPL160W",-0.44361484494396
"YPL161C",-0.834550812637262
"YPL162C",-0.622096845391062
"YPL163C",-2.56092627679977
"YPL164C",0.412942281262756
"YPL165C",0.586750854216486
"YPL166W",1.20145725847506
"YPL167C",0.223569566381592
"YPL168W",0.810423307551425
"YPL169C",0.694033799627395
"YPL170W",-0.878338869475077
"YPL171C",2.39004430629222
"YPL172C",2.39884104458753
"YPL173W",0.964056283039696
"YPL174C",-0.031926376761666
"YPL175W",0.0302827184313739
"YPL176C",0.473151020936337
"YPL177C",-0.652778006222681
"YPL178W",-0.193500782306931
"YPL179W",-0.209994893599721
"YPL180W",0.365576785763034
"YPL181W",-0.528193456681374
"YPL182C",0.177824535389537
"YPL183C",-0.731119281814614
"YPL183W-A",1.2231943227268
"YPL184C",0.885418832547916
"YPL185W",1.48658770581084
"YPL186C",-0.254880810597962
"YPL187W",-0.668490674547902
"YPL188W",0.221623483970848
"YPL189C-A",1.48604014461912
"YPL189W",2.42468775925291
"YPL190C",0.712555775490474
"YPL191C",-0.128087600085675
"YPL192C",-0.698254154230466
"YPL193W",-0.956600843177414
"YPL194W",-0.438666332770959
"YPL195W",0.331624701238774
"YPL196W",0.782979542291561
"YPL197C",-1.26588063356668
"YPL198W",-1.52959892482192
"YPL199C",-0.176829694031965
"YPL200W",-3.15756388639498
"YPL201C",-2.94994979276598
"YPL202C",0.873368316635488
"YPL203W",0.327621498826789
"YPL204W",0.826600331705233
"YPL205C",0.942493955212783
"YPL206C",-0.365529464823906
"YPL207W",0.0324244267163115
"YPL208W",-0.246893685091693
"YPL209C",-0.145144987354573
"YPL210C",-0.321485186501146
"YPL211W",-0.877483379755581
"YPL212C",-0.356935749688672
"YPL213W",0.0750565106771164
"YPL214C",0.0741081598706743
"YPL215W",0.781849799665744
"YPL216W",-0.498272840131945
"YPL217C",-0.181837469918986
"YPL218W",-0.446778492205343
"YPL219W",1.03204606713951
"YPL220W",-0.76256102631056
"YPL221W",-0.803826017201143
"YPL222W",-0.417831179299139
"YPL223C",-6.22196956125457
"YPL224C",0.695490322369648
"YPL225W",0.14755022081215
"YPL226W",-0.847600950184359
"YPL227C",-1.31269395681862
"YPL228W",0.265077260345701
"YPL229W",0.313340561677653
"YPL230W",0.841422751757013
"YPL231W",-0.684074367010429
"YPL232W",-0.335117144398301
"YPL233W",-0.649397361085853
"YPL234C",0.185916520645081
"YPL235W",0.166816625934109
"YPL236C",-0.131582868102413
"YPL237W",0.477743843160232
"YPL238C",2.42752642164166
"YPL239W",-0.779612279950029
"YPL240C",0.918810254928453
"YPL241C",-0.277773748658045
"YPL242C",-1.20524752601745
"YPL243W",-1.62221860036072
"YPL244C",-1.45204273402229
"YPL245W",0.890906398333733
"YPL246C",-0.221123515825538
"YPL247C",1.80065830584757
"YPL248C",0.154944219693225
"YPL249C",0.238759260753315
"YPL249C-A",-1.39066890281277
"YPL250C",-1.63949380109538
"YPL252C",0.270434639750443
"YPL253C",-1.32222877376544
"YPL254W",-0.301446433569768
"YPL255W",-1.18202803547524
"YPL256C",-2.50434757598519
"YPL257W",-0.271510397764207
"YPL258C",-0.304226733361441
"YPL259C",0.597660208546113
"YPL260W",0.372969500596404
"YPL261C",0.713191578918903
"YPL262W",-0.739681877412728
"YPL263C",0.591883848167562
"YPL264C",-0.584675159610656
"YPL265W",-1.09888707022746
"YPL266W",0.454374964230876
"YPL267W",-1.09103170838696
"YPL268W",0.808545454499405
"YPL269W",0.150583243184351
"YPL270W",0.831378869231888
"YPL271W",-0.647800091270593
"YPL272C",0.743866267491363
"YPL273W",-0.155418046504889
"YPL274W",1.92162120792438
"YPL275W",-1.47081844609075
"YPL277C",-0.17538981019565
"YPL278C",-0.485959658508173
"YPL279C",1.53277638109363
"YPL280W",-2.67122010938343
"YPR001W",-3.40956210031767
"YPR002C-A",-0.502285314421702
"YPR002W",-0.300521281939988
"YPR003C",0.739398186078916
"YPR004C",0.0623714894902679
"YPR005C",0.33252497602523
"YPR006C",-3.01022507520444
"YPR007C",-1.9340856683057
"YPR008W",0.198082699283698
"YPR009W",0.822665894654967
"YPR010C",-0.978821000390151
"YPR010C-A",-0.48770192976782
"YPR011C",0.426624869477037
"YPR012W",0.53757071896974
"YPR013C",0.0335338525374561
"YPR014C",-1.34224253391684
"YPR015C",-0.808110706435948
"YPR016C",0.30300970663476
"YPR016W-A",1.2591696332844
"YPR017C",0.718468554474197
"YPR018W",-1.1082069843159
"YPR019W",0.655115559324217
"YPR020W",0.0860658314958123
"YPR021C",1.02741479715738
"YPR022C",0.080770579439924
"YPR023C",-0.243579068970237
"YPR024W",1.2611876106336
"YPR025C",1.02409052066313
"YPR026W",-0.327613858647921
"YPR027C",0.676839503097704
"YPR028W",-0.25536003805182
"YPR029C",0.214838588908799
"YPR030W",1.11249069786002
"YPR031W",0.687651579446414
"YPR032W",-0.186443857815039
"YPR033C",-0.0777662710351928
"YPR034W",-0.0184343943353817
"YPR035W",-1.95411903938575
"YPR036W",-0.306679821167426
"YPR036W-A",1.21402052200547
"YPR037C",-1.29786881175389
"YPR040W",0.188287891702338
"YPR041W",-0.389361908291354
"YPR042C",1.12892480324549
"YPR044C",-4.18453571572947
"YPR045C",0.466536406576256
"YPR046W",0.274762961248948
"YPR047W",1.46466956581695
"YPR048W",0.36657413002999
"YPR049C",0.343138388656983
"YPR051W",0.305884203853892
"YPR053C",-0.232602808982725
"YPR054W",-0.365671512486246
"YPR055W",0.364772982644502
"YPR056W",0.152781231321507
"YPR057W",0.381587449408579
"YPR058W",-1.34340382847273
"YPR059C",0.364460724474079
"YPR060C",0.347100800069062
"YPR061C",0.299990369170299
"YPR062W",0.474507628814459
"YPR063C",-0.67591028750432
"YPR064W",1.32302218799457
"YPR065W",1.48795976834798
"YPR066W",0.0435250397602874
"YPR067W",1.82978258568792
"YPR068C",-0.0391957375397587
"YPR069C",-1.43576175408034
"YPR070W",0.461424992568217
"YPR071W",-0.0792254483602152
"YPR072W",0.263649790110904
"YPR073C",-0.826740192711031
"YPR074C",0.523444116101365
"YPR075C",-0.118348516960598
"YPR078C",-0.0986135719799462
"YPR079W",1.18550541299732
"YPR080W",-0.636645920546658
"YPR081C",0.162292497622512
"YPR082C",-0.482427651185138
"YPR083W",-0.955883351387034
"YPR084W",0.648305214959647
"YPR085C",0.653644942138094
"YPR086W",0.770783779488305
"YPR087W",-0.086883638975215
"YPR088C",-0.139304796580673
"YPR089W",0.275479681248748
"YPR091C",0.50534074961659
"YPR092W",1.83159031870929
"YPR093C",-0.97465188440577
"YPR094W",0.188665219703245
"YPR095C",0.987542273531918
"YPR096C",0.267513950501904
"YPR097W",0.10032390813764
"YPR098C",-1.01048917450035
"YPR099C",2.48494459686208
"YPR100W",1.06716482457942
"YPR101W",-0.378940243472535
"YPR102C",-1.76225661868312
"YPR103W",-0.369493476934942
"YPR104C",0.0852364380377145
"YPR105C",0.339746841444589
"YPR106W",0.291134925386935
"YPR107C",0.172371499336512
"YPR108W",-0.330406894270332
"YPR108W-A",2.42741179655817
"YPR109W",1.02818872990795
"YPR110C",-0.364540865277617
"YPR111W",-0.380802578681437
"YPR112C",-0.842768898248444
"YPR113W",0.262961432785456
"YPR114W",0.962393198409626
"YPR115W",1.3319889506894
"YPR116W",0.862136523069174
"YPR117W",0.727175210414732
"YPR118W",-0.120490395503728
"YPR119W",-1.98734491191627
"YPR120C",-1.49435245917905
"YPR121W",-0.220647877937025
"YPR122W",-0.663763862255077
"YPR123C",2.94216744580335
"YPR124W",4.08125833657005
"YPR125W",-0.327282368490498
"YPR126C",-0.0556041187179867
"YPR127W",-0.0322144018414606
"YPR128C",-1.52173573768645
"YPR129W",-0.73930987544676
"YPR130C",0.513155364325833
"YPR131C",-0.324480326582376
"YPR132W",-0.696659108237008
"YPR133C",-0.307221311849985
"YPR133W-A",1.2160599178771
"YPR134W",-0.815233468612192
"YPR135W",-1.09164874256167
"YPR137W",-0.248220085016001
"YPR138C",0.0157182886045399
"YPR139C",-0.595705508566384
"YPR140W",0.64300416076026
"YPR141C",0.150752309337066
"YPR143W",0.673740178204563
"YPR144C",-0.635337114500967
"YPR145C-A",-2.77093550211575
"YPR145W",-0.92814880713534
"YPR147C",0.475302179370576
"YPR148C",-0.124265264763362
"YPR149W",-0.8267370711868
"YPR150W",1.16433657565009
"YPR151C",-0.913596269683216
"YPR152C",0.363125368604751
"YPR153W",-0.252312169070216
"YPR154W",-0.04830921390748
"YPR155C",-0.582881587828063
"YPR156C",1.67040781711255
"YPR157W",2.62712279892512
"YPR158W",1.82433939903543
"YPR159C-A",-1.019509196265
"YPR159W",0.0323015340127061
"YPR160W",-1.52660390055653
"YPR161C",-0.207881138411281
"YPR162C",-0.292461088298875
"YPR163C",-0.525006584561587
"YPR164W",-0.568213210317445
"YPR165W",-0.342342945058034
"YPR166C",1.16536259168053
"YPR167C",3.29488701626617
"YPR168W",0.690305295754701
"YPR169W",0.198705741950531
"YPR170C",1.98573024719323
"YPR170W-B",0.680091635253604
"YPR171W",-0.143231631908149
"YPR172W",0.176190627570132
"YPR173C",-0.3448972762663
"YPR174C",-0.881397640920973
"YPR175W",-0.820978050132866
"YPR176C",-0.0716800507862486
"YPR178W",-0.0415944906713006
"YPR179C",0.571628726908383
"YPR180W",0.176967761591721
"YPR181C",-0.122254356489543
"YPR182W",-1.69420541093342
"YPR183W",-2.38079896577077
"YPR184W",1.37961184793012
"YPR185W",0.1812574819566
"YPR186C",1.13129022480969
"YPR187W",-0.0439443469009404
"YPR188C",-0.530231580295597
"YPR189W",0.271944724375508
"YPR190C",1.33502422970908
"YPR191W",0.159805814415167
"YPR192W",-4.56605622595155
"YPR193C",-1.85277411075109
"YPR194C",-2.1275719865883
"YPR195C",-1.36984814921911
"YPR196W",0.115732343565677
"YPR197C",1.3890998269598
"YPR198W",0.683552527000097
"YPR199C",0.0295656118993791
"YPR200C",0.86232098473681
"YPR201W",-0.780065605907367
"YPR204W",-1.71182702863869
