"","Holly_59A","Holly_59B","Holly_59C","Holly_Anc_A","Holly_Anc_B","Holly_Anc_C"
"YER153C",17.8802530111656,27.9658191788385,19.8709832033287,11.7889205501742,50.3133752056428,35.0439265094478
"YER154W",199.838121889498,291.817243605271,703.212016695575,209.253339765593,388.251545336877,329.41290918881
"YER155C",1314.72448611512,1243.87100086747,1502.46711887391,1182.57609268935,1293.05374278502,1384.23509712319
"YER156C",659.465802235343,750.213497101884,746.265813636121,685.231006978878,828.493578386252,738.258718465701
"YER157W",355.501501045528,346.532976781259,401.835438111757,391.981608293293,363.933413987483,376.13814453474
"YER158C",1597.65319552709,1164.83716405771,1070.82520595716,1127.31552761041,1162.23896725035,1163.45836011367
"YER158W-A",37.8640652001154,46.2043969041679,34.2222488501771,73.680753438589,48.6362626987881,39.7164500440409
"YER159C",962.378323836266,820.735997639825,549.763868625426,1482.45675918441,804.175447036858,793.160869997169
"YER161C",476.456153768118,565.395909485213,508.917958707473,646.917015190811,628.917190070535,481.269924063084
"YER162C",715.210120446624,747.781686738507,632.559631972629,722.071383698172,697.678802851581,609.764321264392
"YER163C",404.935141723456,347.748881962948,426.12219536027,352.194001436455,384.897320323168,338.757956257996
"YER164W",826.698756869186,870.588110089059,1084.07252809271,718.387346026243,892.223853646733,936.840968685906
"YER165W",4523.7040118249,3988.1689959387,3516.06008347788,2934.704409459,3726.54399023128,4158.54594578781
"YER166W",1041.26179300317,1063.91703397755,1397.59248530078,870.169698109736,1132.05094212696,1176.3077998338
"YER167W",987.621033969676,941.110610626999,812.502424313883,952.692141960955,1039.80975424995,1085.19359090923
"YER168C",425.970733501298,391.521468503739,537.62049000117,316.090432251547,350.516513932645,377.306275418388
"YER169W",539.562929101644,575.123150938722,742.953983102233,683.757391910106,654.912433926784,605.091797729799
"YER170W",566.909198412838,599.441254572494,875.427204457757,511.344428863808,657.428102687066,578.224787405889
"YER171W",376.53709282337,386.657847776984,492.358806038032,360.2988843147,396.637107871151,367.961228349202
"YER172C",746.763508113386,980.019576441035,1293.82179523895,744.912417264135,981.110816510035,1040.8046173306
"YER173W",275.566252289729,363.5556493249,295.856861027338,375.771842536804,360.579188973774,369.129359232851
"YER174C",1110.67924587005,1354.51837240113,1388.76093721041,1234.15262009637,1014.65306664713,1022.11452319223
"YER175C",1037.0546746476,1746.03984090487,770.552570884633,1356.46267080442,1152.17629220922,904.133303943754
"YER175W-A",15.7766938333814,13.3749569985749,26.4946442711049,26.525071237892,29.3494688699583,19.8582250220204
"YER176W",358.656839812204,503.384745219093,653.534558687254,393.455223362065,538.353114700378,487.110578481325
"YER177W",9764.7217032742,8152.64424322226,8547.83460796521,9567.44583400078,8356.21306540385,8487.63900058827
"YER178W",12582.4392219161,12553.0050957534,8969.5410292803,9065.67990308399,11122.6101454608,10990.9434842465
"YER179W",52.5889794446047,26.7499139971499,33.1183053388811,67.7862931635019,62.0531627536262,85.2735545063231
"YER180C",190.372105589469,240.749225974349,235.139967906056,233.567988400327,208.800507103418,216.104213474928
"YER180C-A",57.8478773890652,68.0906901745632,56.3011190760979,52.3133349413982,46.1205939385059,65.4153294843026
"YER182W",1265.29084543719,1326.55255322229,2030.15211727341,1647.50164688685,1414.64439953199,1261.58135434012
"YER183C",256.634219689671,173.874440981474,198.709832033287,240.1992562098,216.347513384264,227.785522311411
"YER184C",332.362350089902,372.066985596721,337.806714456587,345.562733626982,398.314220378006,414.686463695133
"YER185W",21.0355917778419,30.3976295422157,47.4695709857296,32.4195315129791,39.4121439110869,31.5395338585031
"YER186C",962.378323836266,1091.88285315639,1037.70690061827,1000.58463169604,873.775616071331,755.780681720425
"YER187W",72.5727916335545,79.0338368097609,56.3011190760979,50.1029123382405,72.1158377947547,64.2471986006544
"YER188W",52.5889794446047,14.5908621802636,32.0143618275851,21.3674184971908,20.9639063356845,26.86701032391
"YFL001W",233.495068734045,267.499139971498,309.10418316289,297.670243891899,308.588701261276,275.67888854099
"YFL002C",457.524121168061,431.646339499463,485.735144970256,476.714474747671,408.376895419134,499.960018201456
"YFL003C",87.2977058780438,59.5793539027428,85.0036503697948,89.1537116606927,84.6941815961654,61.9109368333578
"YFL004W",1446.19693472663,1487.05203720519,1802.73975394643,1173.73440227672,1173.97875479833,1209.01546457595
"YFL005W",2452.75000129636,2334.53794884217,1685.72174174905,2636.29735803271,2242.29942166482,1802.42595346927
"YFL007W",2044.65952080623,1983.14135133415,1546.62485932575,2142.63630999417,2484.64217890533,2330.42111287828
"YFL008W",728.883255102221,865.724489362304,633.663575483925,828.908476184126,753.023515577788,786.15208469528
"YFL009W",806.714944680236,813.440566549693,922.896775443486,825.961246046582,958.469797667496,919.319005431182
"YFL010C",52.5889794446047,76.6020264463837,110.394351129604,55.9973726133276,124.94488176068,85.2735545063231
"YFL010W-A",29.4498284889786,20.6703880887067,40.8459099179533,39.0507993224522,41.927812671369,37.3801882767444
"YFL013C",582.68589224622,553.236857668326,448.201065586191,570.289031614679,592.020714919731,529.163290292662
"YFL014W",67757.7446756065,21088.6594712076,810.294537291291,83971.7442713567,31083.6032020461,35000.7056667529
"YFL016C",647.89622675753,1957.60734251869,2054.43887452192,1057.31881184375,2036.01458332168,1345.6867779628
"YFL017C",388.106668301183,313.703536875666,246.179403019016,489.240202832231,377.350314042321,302.5458988649
"YFL017W-A",176.698970933872,176.306251344851,164.487583183109,189.359536337174,186.159488260879,183.396548732777
"YFL018C",13246.112142507,15504.0069717117,11736.0234685882,11486.829461076,12069.3401555803,12142.7205355237
"YFL019C",55.744318211281,23.102198452084,16.5591526694405,52.3133349413982,29.3494688699583,29.2032720912065
"YFL020C",69.4174528668782,93.6246989900245,69.5484412116503,67.7862931635019,87.2098503564476,107.46804129564
"YFL021W",527.993353623831,806.145135459561,664.573993800214,544.500767911173,732.059609242103,679.852174283288
"YFL022C",500.647084312637,483.930262312075,665.67793731151,396.402453499609,534.160333433241,529.163290292662
"YFL023W",150.404481211569,239.53332079266,271.570103778825,176.097000718228,206.284838343136,188.06907226737
"YFL024C",713.10656126884,770.883885190591,650.222728153365,794.278522067989,793.274215742302,806.0103097173
"YFL025C",303.964301189815,346.532976781259,459.240500699151,256.40902196629,297.68746996672,309.554684166789
"YFL026W",179.854309700548,167.794915073031,125.849560287748,204.832494559277,180.289594486887,177.555894314536
"YFL027C",168.284734222735,190.897113525115,204.229549589767,209.990147299979,189.513713274588,202.086642871149
"YFL028C",1023.38153999201,1392.21143303348,1080.76069755882,1355.72586327004,1151.33773595579,1080.52106737464
"YFL029C",381.79599076783,389.089658140361,284.817425914377,395.665645965223,437.726364289093,374.970013651092
"YFL030W",15987.0497511598,20162.1397227609,14637.1870162741,14836.3565123943,17040.3016258978,13987.1992008043
"YFL031C-A",135.67956696708,65.658879811186,111.4982946409,64.1022554915724,71.2772815413274,88.7779471572679
"YFL031W",1933.17088438367,2237.26553430708,2628.48950039586,1541.40136193528,2503.92897273416,2346.77494524936
"YFL033C",295.550064478678,257.771898517989,418.394590781198,299.143858960671,390.767214097159,353.943657745423
"YFL034C-A",159.870497511598,111.863276715354,121.433786242564,233.567988400327,158.487131897775,242.971223798838
"YFL034C-B",112.540416011454,111.863276715354,140.200825934597,111.257937692269,124.94488176068,168.21084724535
"YFL034W",205.097019833958,240.749225974349,478.007540391184,259.356252103833,357.224963960064,339.926087141644
"YFL036W",847.734348647028,880.315351542568,1923.0695966777,753.017300142379,967.693916455197,1050.14966439979
"YFL037W",2877.66895520877,2881.69528060205,1931.90114476806,2306.20758262784,3234.31146946941,2948.36235032821
"YFL038C",5664.88486577282,5809.59495810827,3810.81300099392,6186.97286623832,5865.70099272453,5192.34177781652
"YFL039C",20108.9739600279,20219.2872663002,16042.507106154,15295.3876063167,16512.0111862386,17124.7987542835
"YFL040W",57.8478773890652,31.6135347239044,46.3656274744335,50.1029123382405,59.537493993344,64.2471986006544
"YFL041W",857.200364947056,866.940394543993,993.549160166433,599.761332990114,788.242878221738,849.231152412286
"YFL041W-A",83.0905875224754,69.3065953562519,65.1326671664661,78.1015986449043,62.8917190070535,60.7428059497096
"YFL042C",793.041810024639,757.508928192016,609.376818235412,763.332605623782,822.62368461226,784.983953811632
"YFL044C",623.705296213012,550.805047304949,397.419664066573,475.977667213285,525.774770898968,497.623756434159
"YFL045C",3946.27701752314,3094.47868739756,2048.91915696544,3993.49683637152,3051.50620622224,3169.13908733773
"YFL046W",583.737671835112,520.407417762733,367.61318926158,755.964530279923,564.348358556627,614.436844798985
"YFL047W",125.161771078159,172.658535799785,229.620250349576,152.519159617879,189.513713274588,182.228417849129
"YFL048C",600.566145257386,536.214185124686,569.634851828755,641.022554915724,545.900120981225,537.3402064782
"YFL049W",654.206904290882,497.305219310649,512.229789241361,661.653165878529,579.44237111832,527.995159409014
"YFL050C",328.155231734333,295.464959150337,410.666986202126,302.091089098215,342.130951398371,314.227207701382
"YFL051C",9.46601630002884,13.3749569985749,19.8709832033287,13.9993431533319,16.7711250685476,17.5219632547239
"YFL052W",765.695540713444,637.134315204842,777.17623195241,481.872127488372,817.592347091696,796.665262648114
"YFL053W",70.4692324557703,77.8179316280723,117.01801219738,40.5244143912239,106.496644185277,95.7867324591574
"YFL054C",430.177851856866,755.077117828639,554.17964267061,605.655793265201,857.004491002783,726.577409629219
"YFL055W",339.724807212146,593.361728664051,574.050625873939,398.612876102766,576.08814610461,568.879740336703
"YFL056C",96.7637221780726,121.590518168863,118.121955708676,89.1537116606927,88.048406609875,120.317481015771
"YFL057C",73.6245712224466,83.8974575365154,83.8997068584988,38.3139917880663,62.0531627536262,87.6098162736196
"YFL059W",254.530660511887,372.066985596721,326.767279343627,236.515218537871,268.338001096762,191.573464918315
"YFR001W",760.436642768984,597.009444209117,407.355155668237,1175.20801734549,586.989377399166,664.666472795861
"YFR002W",791.990030435747,866.940394543993,973.678176963104,817.856363168338,891.385297393306,852.735545063231
"YFR003C",587.94479019068,600.657159754183,425.018251848974,789.120869327288,654.073877673357,582.897310940482
"YFR004W",1967.87961081711,2050.01613632703,1935.21297530195,2152.21480794118,2114.83887114385,1978.81371690015
"YFR005C",178.802530111656,255.340088154612,308.000239651594,191.569958940331,212.993288370555,288.528328261121
"YFR006W",3032.28055477591,4322.54292090308,3337.22123464792,3062.17211290776,3407.05405767545,3208.85553738177
"YFR007W",258.737778867455,301.54448505878,603.857100678932,279.250055532252,283.432013658455,252.316270868024
"YFR008W",379.692431590046,255.340088154612,222.996589281799,335.24742814558,277.562119884463,295.53711356301
"YFR009W",825.646977280294,1021.36035261845,1201.09054029009,769.963873433255,1022.20007292798,966.044240777112
"YFR010W",1908.97995383915,2007.45945496793,1817.09101959328,2068.95555655558,1989.89398938317,1824.62044025858
"YFR011C",1175.88958038136,1069.99655988599,1379.92938912005,1313.72783381004,1012.13739788685,1130.75069537152
"YFR012W",50.4854202668205,26.7499139971499,16.5591526694405,36.1035691849086,23.4795750959667,37.3801882767444
"YFR013W",497.49174554596,447.453106861416,466.968105278223,515.765274070123,584.473708638884,496.455625550511
"YFR014C",1440.93803678217,1195.23479359992,1027.77140901661,1395.51347012688,1309.82486785357,1348.02303973009
"YFR015C",2861.89226137539,2614.19614063055,2441.92304698683,2584.7208306257,3320.68276357243,3158.6259093849
"YFR016C",940.290952469532,1020.14444743676,1098.42379373956,778.0687563115,992.850604058019,1115.56499388409
"YFR017C",1837.45894179449,3157.70575684537,1681.30596770386,2053.48259833347,3382.73592632605,2479.94186598526
"YFR018C",129.368889433728,293.03314878696,253.907007598088,176.097000718228,518.227764618121,299.041506213955
"YFR019W",725.727916335545,622.543453024578,629.247801438741,587.97241243994,737.090946762668,727.745540512867
"YFR020W",193.527444356145,193.328923888492,249.491233552904,195.253996612261,241.504200987086,239.466831147894
"YFR021W",211.407697367311,261.419614063055,300.272635072522,179.781038390157,252.405432281642,238.298700264245
"YFR022W",150.404481211569,177.52215652654,219.684758747911,156.203197289809,177.773925726605,186.900941383722
"YFR023W",15.7766938333814,12.1590518168863,14.3512656468485,16.2097657564896,19.2867938288298,18.6900941383722
"YFR024C-A",1269.49796379276,1449.35897657285,1419.6713555267,1204.68031872093,1527.01093749126,1316.48350587159
"YFR025C",598.462586079601,935.031084718556,837.893125073692,720.5977686294,790.75854698202,744.099372883942
"YFR026C",70.4692324557703,76.6020264463837,40.8459099179533,87.6800965919209,82.1785128358833,77.0966383207852
"YFR027W",176.698970933872,234.669700065905,167.799413716998,222.515875384539,205.446282089708,183.396548732777
"YFR028C",531.148692390507,466.907589768434,401.835438111757,471.556822006969,570.218252330619,543.180860896441
"YFR029W",574.271655535083,652.941082566794,635.871462506517,513.554851466965,672.522115248759,689.197221352474
"YFR030W",1341.01897583742,2130.26587831848,1820.40285012716,1274.67703448759,1756.77535093036,2053.57409345364
"YFR031C",418.608276379053,316.135347239044,337.806714456587,453.136633647322,428.502245501391,374.970013651092
"YFR031C-A",3378.3160395214,3105.42183403276,2491.60050499515,3060.69849783899,3239.34280698997,3877.02640282858
"YFR033C",12002.9086684366,13901.4439422461,10693.9007939247,17889.6869348894,14078.5209387923,11460.5320994731
"YFR034C",292.394725712002,567.82771984859,517.749506797841,344.089118558211,609.630396241706,468.420484342953
"YFR035C",183.009648467224,127.670044077306,140.200825934597,128.204510983145,98.1110816510035,141.34383692144
"YFR036W",133.576007789296,120.374612987174,125.849560287748,136.30939386139,166.872694432049,117.981219248474
"YFR037C",763.59198153566,818.304187276448,757.305248749081,811.961902893251,981.949372763463,970.716764311705
